variant,block_end,scene,seed,ordinary_anchor_purity
All-Anchors,60,Water,20260832,0.6688102893890675
All-Anchors,60,Water,20260833,0.6720257234726688
All-Anchors,60,Water,20260834,0.7106109324758842
All-Anchors,60,Water,20260835,0.6913183279742765
All-Anchors,60,Water,20260836,0.7009646302250804
All-Anchors,60,Water,20260837,0.7009646302250804
All-Anchors,70,Climate,20260808,0.7027972027972028
All-Anchors,70,Climate,20260809,0.7097902097902098
All-Anchors,70,Climate,20260810,0.7027972027972028
All-Anchors,70,Climate,20260811,0.6538461538461539
All-Anchors,70,Climate,20260812,0.6643356643356644
All-Anchors,70,Climate,20260813,0.6818181818181818
All-Anchors,70,Climate,20260814,0.7132867132867133
All-Anchors,70,Climate,20260815,0.7307692307692307
All-Anchors,70,Climate,20260816,0.6783216783216783
All-Anchors,70,Climate,20260817,0.7027972027972028
All-Anchors,70,Climate,20260818,0.6748251748251748
All-Anchors,70,Climate,20260819,0.7272727272727273
All-Anchors,70,Climate,20260820,0.6888111888111889
All-Anchors,70,Climate,20260821,0.6783216783216783
All-Anchors,70,Climate,20260822,0.7097902097902098
All-Anchors,70,Climate,20260823,0.7482517482517482
All-Anchors,70,Climate,20260824,0.7202797202797203
All-Anchors,70,Climate,20260825,0.7062937062937062
All-Anchors,70,Climate,20260826,0.6888111888111889
All-Anchors,70,Climate,20260827,0.6783216783216783
All-Anchors,70,Climate,20260828,0.6748251748251748
All-Anchors,70,Climate,20260829,0.6643356643356644
All-Anchors,70,Climate,20260830,0.6748251748251748
All-Anchors,70,Climate,20260831,0.7202797202797203
All-Anchors,70,Climate,20260832,0.6713286713286714
All-Anchors,70,Climate,20260833,0.6503496503496503
All-Anchors,70,Climate,20260834,0.6853146853146853
All-Anchors,70,Climate,20260835,0.6923076923076923
All-Anchors,70,Climate,20260836,0.6923076923076923
All-Anchors,70,Climate,20260837,0.6993006993006993
All-Anchors,70,Traffic,20260808,0.7172619047619048
All-Anchors,70,Traffic,20260809,0.6934523809523809
All-Anchors,70,Traffic,20260810,0.7351190476190477
All-Anchors,70,Traffic,20260811,0.7172619047619048
All-Anchors,70,Traffic,20260812,0.6845238095238095
All-Anchors,70,Traffic,20260813,0.6845238095238095
All-Anchors,70,Traffic,20260814,0.6904761904761905
All-Anchors,70,Traffic,20260815,0.6964285714285714
All-Anchors,70,Traffic,20260816,0.7232142857142857
All-Anchors,70,Traffic,20260817,0.7172619047619048
All-Anchors,70,Traffic,20260818,0.7142857142857143
All-Anchors,70,Traffic,20260819,0.7083333333333334
All-Anchors,70,Traffic,20260820,0.7083333333333334
All-Anchors,70,Traffic,20260821,0.6904761904761905
All-Anchors,70,Traffic,20260822,0.75
All-Anchors,70,Traffic,20260823,0.7142857142857143
All-Anchors,70,Traffic,20260824,0.7261904761904762
All-Anchors,70,Traffic,20260825,0.7083333333333334
All-Anchors,70,Traffic,20260826,0.7053571428571429
All-Anchors,70,Traffic,20260827,0.7202380952380952
All-Anchors,70,Traffic,20260828,0.6785714285714286
All-Anchors,70,Traffic,20260829,0.6934523809523809
All-Anchors,70,Traffic,20260830,0.7023809523809523
All-Anchors,70,Traffic,20260831,0.6934523809523809
All-Anchors,70,Traffic,20260832,0.6964285714285714
All-Anchors,70,Traffic,20260833,0.7083333333333334
All-Anchors,70,Traffic,20260834,0.6964285714285714
All-Anchors,70,Traffic,20260835,0.7410714285714286
All-Anchors,70,Traffic,20260836,0.7142857142857143
All-Anchors,70,Traffic,20260837,0.6994047619047619
All-Anchors,70,Water,20260808,0.6779661016949152
All-Anchors,70,Water,20260809,0.7245762711864406
All-Anchors,70,Water,20260810,0.690677966101695
All-Anchors,70,Water,20260811,0.7203389830508474
All-Anchors,70,Water,20260812,0.6991525423728814
All-Anchors,70,Water,20260813,0.690677966101695
All-Anchors,70,Water,20260814,0.7415254237288136
All-Anchors,70,Water,20260815,0.6949152542372882
All-Anchors,70,Water,20260816,0.7161016949152542
All-Anchors,70,Water,20260817,0.7203389830508474
All-Anchors,70,Water,20260818,0.711864406779661
All-Anchors,70,Water,20260819,0.75
All-Anchors,70,Water,20260820,0.7076271186440678
All-Anchors,70,Water,20260821,0.7161016949152542
All-Anchors,70,Water,20260822,0.6949152542372882
All-Anchors,70,Water,20260823,0.6822033898305084
All-Anchors,70,Water,20260824,0.6567796610169492
All-Anchors,70,Water,20260825,0.6949152542372882
All-Anchors,70,Water,20260826,0.6949152542372882
All-Anchors,70,Water,20260827,0.7161016949152542
All-Anchors,70,Water,20260828,0.7457627118644068
All-Anchors,70,Water,20260829,0.7033898305084746
All-Anchors,70,Water,20260830,0.6822033898305084
All-Anchors,70,Water,20260831,0.7330508474576272
All-Anchors,70,Water,20260832,0.7033898305084746
All-Anchors,70,Water,20260833,0.6822033898305084
All-Anchors,70,Water,20260834,0.6567796610169492
All-Anchors,70,Water,20260835,0.7161016949152542
All-Anchors,70,Water,20260836,0.6991525423728814
All-Anchors,70,Water,20260837,0.7203389830508474
All-Anchors,80,Climate,20260808,0.685823754789272
All-Anchors,80,Climate,20260809,0.685823754789272
All-Anchors,80,Climate,20260810,0.6896551724137931
All-Anchors,80,Climate,20260811,0.7126436781609196
All-Anchors,80,Climate,20260812,0.6666666666666666
All-Anchors,80,Climate,20260813,0.6666666666666666
All-Anchors,80,Climate,20260814,0.7394636015325671
All-Anchors,80,Climate,20260815,0.6513409961685823
All-Anchors,80,Climate,20260816,0.7203065134099617
All-Anchors,80,Climate,20260817,0.7088122605363985
All-Anchors,80,Climate,20260818,0.7049808429118773
All-Anchors,80,Climate,20260819,0.7126436781609196
All-Anchors,80,Climate,20260820,0.6666666666666666
All-Anchors,80,Climate,20260821,0.7164750957854407
All-Anchors,80,Climate,20260822,0.6934865900383141
All-Anchors,80,Climate,20260823,0.7241379310344828
All-Anchors,80,Climate,20260824,0.7701149425287356
All-Anchors,80,Climate,20260825,0.6743295019157088
All-Anchors,80,Climate,20260826,0.7049808429118773
All-Anchors,80,Climate,20260827,0.6896551724137931
All-Anchors,80,Climate,20260828,0.7011494252873564
All-Anchors,80,Climate,20260829,0.6666666666666666
All-Anchors,80,Climate,20260830,0.7318007662835249
All-Anchors,80,Climate,20260831,0.6781609195402298
All-Anchors,80,Climate,20260832,0.7011494252873564
All-Anchors,80,Climate,20260833,0.7049808429118773
All-Anchors,80,Climate,20260834,0.7279693486590039
All-Anchors,80,Climate,20260835,0.6781609195402298
All-Anchors,80,Climate,20260836,0.6819923371647509
All-Anchors,80,Climate,20260837,0.7318007662835249
All-Anchors,80,Traffic,20260808,0.7098976109215017
All-Anchors,80,Traffic,20260809,0.7303754266211604
All-Anchors,80,Traffic,20260810,0.6962457337883959
All-Anchors,80,Traffic,20260811,0.6655290102389079
All-Anchors,80,Traffic,20260812,0.6928327645051194
All-Anchors,80,Traffic,20260813,0.689419795221843
All-Anchors,80,Traffic,20260814,0.726962457337884
All-Anchors,80,Traffic,20260815,0.6552901023890785
All-Anchors,80,Traffic,20260816,0.6860068259385665
All-Anchors,80,Traffic,20260817,0.689419795221843
All-Anchors,80,Traffic,20260818,0.7201365187713311
All-Anchors,80,Traffic,20260819,0.7133105802047781
All-Anchors,80,Traffic,20260820,0.6996587030716723
All-Anchors,80,Traffic,20260821,0.689419795221843
All-Anchors,80,Traffic,20260822,0.6962457337883959
All-Anchors,80,Traffic,20260823,0.7133105802047781
All-Anchors,80,Traffic,20260824,0.7030716723549488
All-Anchors,80,Traffic,20260825,0.6962457337883959
All-Anchors,80,Traffic,20260826,0.7235494880546075
All-Anchors,80,Traffic,20260827,0.6825938566552902
All-Anchors,80,Traffic,20260828,0.6791808873720137
All-Anchors,80,Traffic,20260829,0.726962457337884
All-Anchors,80,Traffic,20260830,0.7372013651877133
All-Anchors,80,Traffic,20260831,0.7303754266211604
All-Anchors,80,Traffic,20260832,0.6757679180887372
All-Anchors,80,Traffic,20260833,0.7064846416382252
All-Anchors,80,Traffic,20260834,0.726962457337884
All-Anchors,80,Traffic,20260835,0.689419795221843
All-Anchors,80,Traffic,20260836,0.7303754266211604
All-Anchors,80,Traffic,20260837,0.7030716723549488
All-Anchors,80,Water,20260808,0.7154150197628458
All-Anchors,80,Water,20260809,0.6719367588932806
All-Anchors,80,Water,20260810,0.7035573122529645
All-Anchors,80,Water,20260811,0.6798418972332015
All-Anchors,80,Water,20260812,0.7114624505928854
All-Anchors,80,Water,20260813,0.6719367588932806
All-Anchors,80,Water,20260814,0.7154150197628458
All-Anchors,80,Water,20260815,0.7233201581027668
All-Anchors,80,Water,20260816,0.6640316205533597
All-Anchors,80,Water,20260817,0.6877470355731226
All-Anchors,80,Water,20260818,0.6798418972332015
All-Anchors,80,Water,20260819,0.691699604743083
All-Anchors,80,Water,20260820,0.7312252964426877
All-Anchors,80,Water,20260821,0.6521739130434783
All-Anchors,80,Water,20260822,0.6837944664031621
All-Anchors,80,Water,20260823,0.7035573122529645
All-Anchors,80,Water,20260824,0.6956521739130435
All-Anchors,80,Water,20260825,0.7193675889328063
All-Anchors,80,Water,20260826,0.6442687747035574
All-Anchors,80,Water,20260827,0.691699604743083
All-Anchors,80,Water,20260828,0.6837944664031621
All-Anchors,80,Water,20260829,0.6798418972332015
All-Anchors,80,Water,20260830,0.7075098814229249
All-Anchors,80,Water,20260831,0.6798418972332015
All-Anchors,80,Water,20260832,0.6956521739130435
All-Anchors,80,Water,20260833,0.7272727272727273
All-Anchors,80,Water,20260834,0.7351778656126482
All-Anchors,80,Water,20260835,0.6798418972332015
All-Anchors,80,Water,20260836,0.6837944664031621
All-Anchors,80,Water,20260837,0.7075098814229249
All-Anchors,90,Climate,20260808,0.7401574803149606
All-Anchors,90,Climate,20260809,0.6968503937007874
All-Anchors,90,Climate,20260810,0.7047244094488189
All-Anchors,90,Climate,20260811,0.6811023622047244
All-Anchors,90,Climate,20260812,0.6850393700787402
All-Anchors,90,Climate,20260813,0.7362204724409449
All-Anchors,90,Climate,20260814,0.7401574803149606
All-Anchors,90,Climate,20260815,0.7283464566929134
All-Anchors,90,Climate,20260816,0.6968503937007874
All-Anchors,90,Climate,20260817,0.7125984251968503
All-Anchors,90,Climate,20260818,0.7086614173228346
All-Anchors,90,Climate,20260819,0.7244094488188977
All-Anchors,90,Climate,20260820,0.6889763779527559
All-Anchors,90,Climate,20260821,0.7244094488188977
All-Anchors,90,Climate,20260822,0.6811023622047244
All-Anchors,90,Climate,20260823,0.7086614173228346
All-Anchors,90,Climate,20260824,0.7086614173228346
All-Anchors,90,Climate,20260825,0.6889763779527559
All-Anchors,90,Climate,20260826,0.7125984251968503
All-Anchors,90,Climate,20260827,0.7086614173228346
All-Anchors,90,Climate,20260828,0.7283464566929134
All-Anchors,90,Climate,20260829,0.7125984251968503
All-Anchors,90,Climate,20260830,0.7204724409448819
All-Anchors,90,Climate,20260831,0.7086614173228346
All-Anchors,90,Climate,20260832,0.7204724409448819
All-Anchors,90,Climate,20260833,0.6692913385826772
All-Anchors,90,Climate,20260834,0.65748031496063
All-Anchors,90,Climate,20260835,0.7086614173228346
All-Anchors,90,Climate,20260836,0.7007874015748031
All-Anchors,90,Climate,20260837,0.7125984251968503
All-Anchors,90,Traffic,20260808,0.6937984496124031
All-Anchors,90,Traffic,20260809,0.6976744186046512
All-Anchors,90,Traffic,20260810,0.6627906976744186
All-Anchors,90,Traffic,20260811,0.6627906976744186
All-Anchors,90,Traffic,20260812,0.7170542635658915
All-Anchors,90,Traffic,20260813,0.748062015503876
All-Anchors,90,Traffic,20260814,0.6937984496124031
All-Anchors,90,Traffic,20260815,0.7364341085271318
All-Anchors,90,Traffic,20260816,0.6937984496124031
All-Anchors,90,Traffic,20260817,0.7131782945736435
All-Anchors,90,Traffic,20260818,0.6937984496124031
All-Anchors,90,Traffic,20260819,0.6782945736434108
All-Anchors,90,Traffic,20260820,0.7170542635658915
All-Anchors,90,Traffic,20260821,0.686046511627907
All-Anchors,90,Traffic,20260822,0.6589147286821705
All-Anchors,90,Traffic,20260823,0.6627906976744186
All-Anchors,90,Traffic,20260824,0.6627906976744186
All-Anchors,90,Traffic,20260825,0.6821705426356589
All-Anchors,90,Traffic,20260826,0.6976744186046512
All-Anchors,90,Traffic,20260827,0.7131782945736435
All-Anchors,90,Traffic,20260828,0.7093023255813954
All-Anchors,90,Traffic,20260829,0.7558139534883721
All-Anchors,90,Traffic,20260830,0.686046511627907
All-Anchors,90,Traffic,20260831,0.6937984496124031
All-Anchors,90,Traffic,20260832,0.6976744186046512
All-Anchors,90,Traffic,20260833,0.7054263565891473
All-Anchors,90,Traffic,20260834,0.7209302325581395
All-Anchors,90,Traffic,20260835,0.7131782945736435
All-Anchors,90,Traffic,20260836,0.7093023255813954
All-Anchors,90,Traffic,20260837,0.6976744186046512
All-Anchors,90,Water,20260808,0.6633333333333333
All-Anchors,90,Water,20260809,0.6633333333333333
All-Anchors,90,Water,20260810,0.73
All-Anchors,90,Water,20260811,0.6966666666666667
All-Anchors,90,Water,20260812,0.7466666666666667
All-Anchors,90,Water,20260813,0.6633333333333333
All-Anchors,90,Water,20260814,0.7
All-Anchors,90,Water,20260815,0.6833333333333333
All-Anchors,90,Water,20260816,0.6866666666666666
All-Anchors,90,Water,20260817,0.69
All-Anchors,90,Water,20260818,0.68
All-Anchors,90,Water,20260819,0.71
All-Anchors,90,Water,20260820,0.6766666666666666
All-Anchors,90,Water,20260821,0.67
All-Anchors,90,Water,20260822,0.68
All-Anchors,90,Water,20260823,0.6633333333333333
All-Anchors,90,Water,20260824,0.69
All-Anchors,90,Water,20260825,0.6833333333333333
All-Anchors,90,Water,20260826,0.6866666666666666
All-Anchors,90,Water,20260827,0.72
All-Anchors,90,Water,20260828,0.6733333333333333
All-Anchors,90,Water,20260829,0.6766666666666666
All-Anchors,90,Water,20260830,0.7
All-Anchors,90,Water,20260831,0.7066666666666667
All-Anchors,90,Water,20260832,0.7
All-Anchors,90,Water,20260833,0.7
All-Anchors,90,Water,20260834,0.67
All-Anchors,90,Water,20260835,0.7133333333333334
All-Anchors,90,Water,20260836,0.7033333333333334
All-Anchors,90,Water,20260837,0.6866666666666666
All-Anchors,100,Climate,20260808,0.6956521739130435
All-Anchors,100,Climate,20260809,0.7355072463768116
All-Anchors,100,Climate,20260810,0.6847826086956522
All-Anchors,100,Climate,20260811,0.7101449275362319
All-Anchors,100,Climate,20260812,0.717391304347826
All-Anchors,100,Climate,20260813,0.717391304347826
All-Anchors,100,Climate,20260814,0.6992753623188406
All-Anchors,100,Climate,20260815,0.6702898550724637
All-Anchors,100,Climate,20260816,0.7246376811594203
All-Anchors,100,Climate,20260817,0.6956521739130435
All-Anchors,100,Climate,20260818,0.7246376811594203
All-Anchors,100,Climate,20260819,0.6739130434782609
All-Anchors,100,Climate,20260820,0.7028985507246377
All-Anchors,100,Climate,20260821,0.7210144927536232
All-Anchors,100,Climate,20260822,0.6884057971014492
All-Anchors,100,Climate,20260823,0.6630434782608695
All-Anchors,100,Climate,20260824,0.7028985507246377
All-Anchors,100,Climate,20260825,0.7028985507246377
All-Anchors,100,Climate,20260826,0.6702898550724637
All-Anchors,100,Climate,20260827,0.7065217391304348
All-Anchors,100,Climate,20260828,0.6920289855072463
All-Anchors,100,Climate,20260829,0.6920289855072463
All-Anchors,100,Climate,20260830,0.6992753623188406
All-Anchors,100,Climate,20260831,0.7065217391304348
All-Anchors,100,Climate,20260832,0.7065217391304348
All-Anchors,100,Climate,20260833,0.7246376811594203
All-Anchors,100,Climate,20260834,0.7572463768115942
All-Anchors,100,Climate,20260835,0.6739130434782609
All-Anchors,100,Climate,20260836,0.6920289855072463
All-Anchors,100,Climate,20260837,0.7246376811594203
All-Anchors,100,Traffic,20260808,0.7152542372881356
All-Anchors,100,Traffic,20260809,0.6542372881355932
All-Anchors,100,Traffic,20260810,0.6847457627118644
All-Anchors,100,Traffic,20260811,0.6711864406779661
All-Anchors,100,Traffic,20260812,0.6745762711864407
All-Anchors,100,Traffic,20260813,0.6644067796610169
All-Anchors,100,Traffic,20260814,0.6779661016949152
All-Anchors,100,Traffic,20260815,0.7322033898305085
All-Anchors,100,Traffic,20260816,0.6711864406779661
All-Anchors,100,Traffic,20260817,0.6677966101694915
All-Anchors,100,Traffic,20260818,0.6779661016949152
All-Anchors,100,Traffic,20260819,0.7186440677966102
All-Anchors,100,Traffic,20260820,0.6711864406779661
All-Anchors,100,Traffic,20260821,0.688135593220339
All-Anchors,100,Traffic,20260822,0.6644067796610169
All-Anchors,100,Traffic,20260823,0.6813559322033899
All-Anchors,100,Traffic,20260824,0.7016949152542373
All-Anchors,100,Traffic,20260825,0.6983050847457627
All-Anchors,100,Traffic,20260826,0.688135593220339
All-Anchors,100,Traffic,20260827,0.6644067796610169
All-Anchors,100,Traffic,20260828,0.7084745762711865
All-Anchors,100,Traffic,20260829,0.6779661016949152
All-Anchors,100,Traffic,20260830,0.6915254237288135
All-Anchors,100,Traffic,20260831,0.6915254237288135
All-Anchors,100,Traffic,20260832,0.7050847457627119
All-Anchors,100,Traffic,20260833,0.7084745762711865
All-Anchors,100,Traffic,20260834,0.7016949152542373
All-Anchors,100,Traffic,20260835,0.6779661016949152
All-Anchors,100,Traffic,20260836,0.6813559322033899
All-Anchors,100,Traffic,20260837,0.7016949152542373
All-Anchors,100,Water,20260808,0.7004405286343612
All-Anchors,100,Water,20260809,0.7004405286343612
All-Anchors,100,Water,20260810,0.6696035242290749
All-Anchors,100,Water,20260811,0.7224669603524229
All-Anchors,100,Water,20260812,0.6872246696035242
All-Anchors,100,Water,20260813,0.6784140969162996
All-Anchors,100,Water,20260814,0.7048458149779736
All-Anchors,100,Water,20260815,0.7224669603524229
All-Anchors,100,Water,20260816,0.7224669603524229
All-Anchors,100,Water,20260817,0.6740088105726872
All-Anchors,100,Water,20260818,0.6872246696035242
All-Anchors,100,Water,20260819,0.6563876651982379
All-Anchors,100,Water,20260820,0.6916299559471366
All-Anchors,100,Water,20260821,0.7048458149779736
All-Anchors,100,Water,20260822,0.6740088105726872
All-Anchors,100,Water,20260823,0.7400881057268722
All-Anchors,100,Water,20260824,0.73568281938326
All-Anchors,100,Water,20260825,0.6960352422907489
All-Anchors,100,Water,20260826,0.7004405286343612
All-Anchors,100,Water,20260827,0.7004405286343612
All-Anchors,100,Water,20260828,0.7048458149779736
All-Anchors,100,Water,20260829,0.6784140969162996
All-Anchors,100,Water,20260830,0.7312775330396476
All-Anchors,100,Water,20260831,0.6696035242290749
All-Anchors,100,Water,20260832,0.7004405286343612
All-Anchors,100,Water,20260833,0.6916299559471366
All-Anchors,100,Water,20260834,0.7224669603524229
All-Anchors,100,Water,20260835,0.7136563876651982
