method,target_workers,malicious_ratio,scene,seed,tasks,no_truth_count,norm_sq_sum,sq_sum,norm_abs_sum,abs_sum,dimension,nrmse,rmse,nmae,mae,no_truth_rate
PRTD,39,0.4,Traffic,20260814,80,0,2.1827721455695692,114863620.27299784,23.7480697189417,118898.60661287197,480,0.06743472377000297,489.182183753741,0.049475145247795206,247.70543044348327,0.0
PRTD,39,0.4,Traffic,20260815,80,0,8.392780220506484,440948313.1482655,36.32282949371502,181934.53704628366,480,0.13223070291245465,958.4583032447924,0.07567256144523962,379.030285513091,0.0
PRTD,39,0.4,Traffic,20260816,80,0,1.162253634563694,61083806.723097794,22.072328090131972,110568.58110966705,480,0.049207334195974915,356.7322955286224,0.04598401685444161,230.3512106451397,0.0
PRTD,39,0.4,Traffic,20260817,80,0,4.355319264445719,229980752.40754214,27.13062772018282,135930.89512272648,480,0.09525535051076439,692.1896904142048,0.05652214108371421,283.1893648390135,0.0
PRTD,39,0.4,Traffic,20260818,80,0,5.485538756968449,287019839.9470989,31.0848249958283,155588.225901879,480,0.10690278641683887,773.277440437641,0.06476005207464229,324.1421372955812,0.0
PRTD,39,0.4,Traffic,20260819,80,0,4.241941747439778,222368381.12118804,26.549691985376068,132979.18052982466,480,0.09400733290812764,680.6375398618135,0.055311858302866806,277.0399594371347,0.0
PRTD,39,0.4,Traffic,20260820,80,0,4.5083863690132056,236777001.541883,29.448172113574046,147472.85136670605,480,0.09691476462392531,702.3428079498807,0.06135035856994593,307.23510701397095,0.0
PRTD,39,0.4,Traffic,20260821,80,0,7.491447890501633,393175514.7060617,34.77779868204301,174120.16054973472,480,0.1249287120929842,905.0500846017466,0.07245374725425628,362.750334478614,0.0
PRTD,39,0.4,Traffic,20260822,80,0,6.6397660491413735,348430870.42416936,32.74390926340794,163896.38432904368,480,0.11761311974312727,851.9962715393885,0.06821647763209988,341.45080068550766,0.0
PRTD,39,0.4,Traffic,20260823,80,0,5.433899224782223,285558372.16613424,31.389465781323636,157209.5294278461,480,0.10639841815066127,771.3062137349297,0.06539472037775758,327.5198529746794,0.0
PRTD,39,0.4,Traffic,20260824,80,0,4.665708383501609,243846671.31196517,29.677015840781397,148490.15671909347,480,0.09859120548487925,712.7509372611123,0.06182711633496125,309.3544931647781,0.0
PRTD,39,0.4,Traffic,20260825,80,0,6.608580979521276,347404741.0103626,32.88872527744955,164711.6849182194,480,0.11733659719230537,850.7407813810985,0.06851817766135324,343.14934357962375,0.0
PRTD,39,0.4,Traffic,20260826,80,0,4.687020151833499,245880258.6301171,28.86003432617875,144475.37816139444,480,0.0988161187070196,715.7168007059383,0.06012507151287239,300.99037116957174,0.0
PRTD,39,0.4,Traffic,20260827,80,0,8.743806116605903,458654665.50316447,36.561078111097714,183048.8915560245,480,0.13496763590923924,977.5124311903111,0.07616891273145357,381.3518574083844,0.0
PRTD,39,0.4,Traffic,20260828,80,0,4.24407127953202,222730413.71406573,27.30726851340947,136729.0579928145,480,0.09403092664486354,681.1913793036704,0.05689014273626972,284.85220415169687,0.0
PRTD,39,0.4,Traffic,20260829,80,0,6.615136537373417,346249909.0567511,33.185093518880436,166038.6486966987,480,0.11739478034760015,849.3256014047644,0.06913561149766757,345.9138514514556,0.0
PRTD,39,0.4,Traffic,20260830,80,0,5.5153734864988655,289846657.5936107,29.62953993782371,148339.97020107554,480,0.10719310346382349,777.076060189749,0.0617282082037994,309.041604585574,0.0
PRTD,39,0.4,Traffic,20260831,80,0,5.598443304459681,293367073.64688665,30.984035151767422,155101.31927288417,480,0.10799733122145967,781.7809177966765,0.0645500732328488,323.12774848517535,0.0
PRTD,39,0.4,Traffic,20260832,80,0,2.2593781097874746,118255903.40372096,23.858153444822047,119384.08324157259,480,0.06860785471594273,496.35316602638756,0.04970448634337927,248.71684008660955,0.0
PRTD,39,0.4,Traffic,20260833,80,0,6.686935578526323,351360839.6792415,32.002911133006556,160235.93453007596,480,0.1180301477953684,855.571007767183,0.06667273152709699,333.8248636043249,0.0
PRTD,39,0.4,Traffic,20260834,80,0,4.704810412319701,246929976.83249965,29.875730432596725,149538.18749357207,480,0.09900347649956227,717.2429516798156,0.06224110506790984,311.5378906116085,0.0
PRTD,39,0.4,Traffic,20260835,80,0,6.258837418294555,329806526.3483872,31.98124276019468,160252.78491943915,480,0.11418951187148052,828.9131015326476,0.06662758908373892,333.85996858216487,0.0
PRTD,39,0.4,Traffic,20260836,80,0,6.44283684998802,337565563.68547356,31.579004525016444,157990.31638486445,480,0.11585584478483757,838.6069347503652,0.06578959276045092,329.1464924684676,0.0
PRTD,39,0.4,Traffic,20260837,80,0,5.649036791115866,295559660.17376775,30.198773451816354,151170.23035837803,480,0.1084842230379978,784.6969427930013,0.06291411135795073,314.93797991328756,0.0
PRTD,39,0.4,Water,20260808,80,0,17.347865989163523,53234782.94310197,60.86779406934964,43303.35163162911,720,0.15522325314939986,271.9139542798164,0.08453860287409673,60.14354393281821,0.0
PRTD,39,0.4,Water,20260809,80,0,7.584833365588361,23416056.309815567,44.27055472633738,31863.26491840867,720,0.10263766747904685,180.33940343224882,0.06148688156435747,44.25453460890093,0.0
PRTD,39,0.4,Water,20260810,80,0,6.094855345350296,19090037.297627892,39.881033534873566,28779.510555855864,720,0.09200585236028237,162.8310188236561,0.05539032435399106,39.9715424386887,0.0
PRTD,39,0.4,Water,20260811,80,0,11.521301600199767,36249686.65923698,50.01886908953601,36066.668417824505,720,0.12649825207509877,224.38089719652615,0.06947065151324446,50.09259502475626,0.0
PRTD,39,0.4,Water,20260812,80,0,10.409697205951895,32809030.67217789,48.04862936789264,34769.0860396258,720,0.12024106114819637,213.46685493491168,0.06673420745540644,48.29039727725805,0.0
PRTD,39,0.4,Water,20260813,80,0,11.276596126503302,35077420.44484263,49.72258521837112,36014.14262618581,720,0.12514766903377753,220.72299270063795,0.06905914613662656,50.019642536369176,0.0
PRTD,39,0.4,Water,20260814,80,0,7.431237878829158,23657660.161608163,42.078203375786615,30352.607459666186,720,0.10159312831385818,181.26737526528842,0.05844194913303696,42.15639924953637,0.0
PRTD,39,0.4,Water,20260815,80,0,9.962627580337088,30873565.68681757,46.79892752574605,33887.38240870369,720,0.11763070496459747,207.07475061629842,0.06499851045242508,47.06580890097735,0.0
PRTD,39,0.4,Water,20260816,80,0,7.384995993433571,23108125.579600904,42.031650114714594,30497.344581216366,720,0.10127654654345619,179.14971074650612,0.058377291825992494,42.35742302946718,0.0
PRTD,39,0.4,Water,20260817,80,0,13.965041995960854,44633314.71244627,53.80451009055658,38841.24894387611,720,0.13926913391364484,248.97934628879884,0.07472848623688415,53.94617908871682,0.0
PRTD,39,0.4,Water,20260818,80,0,7.427567495968711,23656264.517388646,43.322633958607064,31404.819344330015,720,0.10156803614633499,181.26202840313124,0.06017032494250981,43.6178046449028,0.0
PRTD,39,0.4,Water,20260819,80,0,6.481013388933874,20587096.346027456,42.376919505230944,30776.99361790625,720,0.09487574761038978,169.09520800271832,0.058856832646154086,42.745824469314236,0.0
PRTD,39,0.4,Water,20260820,80,0,11.264661211763352,33664981.912724696,49.58599040948338,35415.48970065355,720,0.12508142465656427,216.23348335359339,0.06886943112428247,49.18818013979659,0.0
PRTD,39,0.4,Water,20260821,80,0,19.502568513258513,62068975.7787603,63.054007905263326,45369.11149848576,720,0.16458098527126105,293.61013402781884,0.0875750109795324,63.012654859008,0.0
PRTD,39,0.4,Water,20260822,80,0,6.012000397624788,18778526.579163205,42.194868414743425,30547.133268565805,720,0.09137833743429923,161.49701828673014,0.058603983909365866,42.42657398411917,0.0
PRTD,39,0.4,Water,20260823,80,0,7.264750899040991,24008269.363033548,41.99739733358249,30779.266476946505,720,0.1004486525754507,182.60563671411902,0.05832971851886457,42.74898121798125,0.0
PRTD,39,0.4,Water,20260824,80,0,5.737344330519243,17999809.046309356,40.01902798252237,29159.483788117377,720,0.08926664434371798,158.11304432759738,0.05558198330905884,40.49928303905191,0.0
PRTD,39,0.4,Water,20260825,80,0,15.48142699147511,48525753.7102837,54.68049681720415,39400.56881127156,720,0.14663554116449504,259.6090910449243,0.0759451344683391,54.723012237877164,0.0
PRTD,39,0.4,Water,20260826,80,0,4.121751762974897,13099227.315099213,35.3836765966461,25677.61022645256,720,0.07566145138942303,134.882805690611,0.04914399527311958,35.66334753673967,0.0
PRTD,39,0.4,Water,20260827,80,0,4.216900897575363,13102314.994025355,37.33777175027898,27016.878923243028,720,0.07652977722552186,134.8987016761989,0.05185801631983192,37.52344294894865,0.0
PRTD,39,0.4,Water,20260828,80,0,11.628072279704446,36406124.37054719,52.628710209705986,37852.25393103818,720,0.12708304524396005,224.86454061447745,0.07309543084681387,52.5725749042197,0.0
PRTD,39,0.4,Water,20260829,80,0,10.493706364852589,33118756.154234637,47.88351136087787,34378.82685219144,720,0.12072527561950883,214.47207845413584,0.06650487689010814,47.74837062804367,0.0
PRTD,39,0.4,Water,20260830,80,0,7.396508526126297,23354202.323963918,42.03559183971615,30515.07480860923,720,0.10135545623452516,180.10106084256293,0.0583827664440502,42.3820483452906,0.0
PRTD,39,0.4,Water,20260831,80,0,9.341396325384558,31094826.20351515,46.638718881066666,33674.91521274769,720,0.11390417710968333,207.81544364169199,0.06477599844592592,46.77071557326068,0.0
PRTD,39,0.4,Water,20260832,80,0,13.567605064047953,41934027.77536578,52.640995819158846,37605.38369544667,720,0.13727307063764846,241.33318305521846,0.07311249419327617,52.229699577009264,0.0
PRTD,39,0.4,Water,20260833,80,0,5.5756270262297045,17825866.773298267,40.48565671170005,29470.436164393566,720,0.08799958196104703,157.3472220798562,0.05623007876625007,40.93116133943551,0.0
PRTD,39,0.4,Water,20260834,80,0,11.332397079418863,35686372.445981815,51.51229608244845,37066.91325145495,720,0.1254569264252945,222.63064967558878,0.0715448556700673,51.4818239603541,0.0
PRTD,39,0.4,Water,20260835,80,0,7.4576879187896505,23387739.434813853,43.5487626776095,31490.60819220395,720,0.101773768168462,180.23032884961805,0.060484392607790975,43.736955822505486,0.0
PRTD,39,0.4,Water,20260836,80,0,5.310763616904115,17171635.205511935,37.67613605503769,27314.66785556837,720,0.08588399489447084,154.4328117369777,0.0523279667431079,37.9370386882894,0.0
PRTD,39,0.4,Water,20260837,80,0,9.562011046565003,29900981.738717023,47.91024013274576,34553.95182635701,720,0.11524135932037138,203.78699983996438,0.06654200018436912,47.99159975882919,0.0
PRTD,39,0.5,Climate,20260808,80,0,40.86736012867106,1583446.7290072576,88.81604722369251,15223.371933165716,400,0.3196379206566043,62.917539863841974,0.22204011805923127,38.05842983291429,0.0
PRTD,39,0.5,Climate,20260809,80,0,32.77522064403728,1269000.1862583873,74.59934756771437,12793.09122961135,400,0.28624823424799184,56.32495420012313,0.18649836891928595,31.982728074028373,0.0
PRTD,39,0.5,Climate,20260810,80,0,40.89908304140924,1587052.4191449236,88.12570025093925,15125.34130342089,400,0.3197619545904783,62.98913436349407,0.2203142506273481,37.813353258552226,0.0
PRTD,39,0.5,Climate,20260811,80,0,42.532315591457426,1648499.6833526497,90.65385099318146,15549.114514449542,400,0.3260840213482463,64.19695637942365,0.22663462748295365,38.872786286123855,0.0
PRTD,39,0.5,Climate,20260812,80,0,35.344989047404695,1369190.1322124023,78.94863151039071,13540.139684757192,400,0.2972582591258176,58.506199077798634,0.19737157877597677,33.85034921189298,0.0
PRTD,39,0.5,Climate,20260813,80,0,33.73206824079447,1306367.269320682,75.92860352098506,13028.4921937209,400,0.29039657470773683,57.14821233688509,0.18982150880246265,32.57123048430225,0.0
PRTD,39,0.5,Climate,20260814,80,0,38.900221696260544,1506922.1978223927,85.20784034963617,14608.644766252011,400,0.3118502112243174,61.37837969966282,0.21301960087409044,36.521611915630025,0.0
PRTD,39,0.5,Climate,20260815,80,0,35.454109279060155,1371633.9194955062,79.26440800288638,13585.129659915443,400,0.29771676673921205,58.55838794518481,0.19816102000721597,33.96282414978861,0.0
PRTD,39,0.5,Climate,20260816,80,0,37.29007557407872,1444963.620411447,81.82675949540366,14031.872778929248,400,0.3053280022126971,60.10331980039553,0.20456689873850917,35.07968194732312,0.0
PRTD,39,0.5,Climate,20260817,80,0,41.75073415676126,1616747.9230404864,90.19407854819966,15459.247247466921,400,0.32307404010830576,63.57570139291596,0.22548519637049913,38.648118118667306,0.0
PRTD,39,0.5,Climate,20260818,80,0,38.26938487325417,1481260.2937584445,83.79611877612291,14364.34919283524,400,0.30931127070175674,60.853518668981756,0.20949029694030727,35.9108729820881,0.0
PRTD,39,0.5,Climate,20260819,80,0,39.45508140940933,1529598.5437084134,85.91185635925349,14743.487516277897,400,0.3140663998639831,61.838469897556756,0.21477964089813373,36.858718790694745,0.0
PRTD,39,0.5,Climate,20260820,80,0,37.57148312397075,1454150.493115522,82.66594272443038,14174.12422574414,400,0.3064779075397228,60.294081241767046,0.20666485681107594,35.43531056436035,0.0
PRTD,39,0.5,Climate,20260821,80,0,42.134206082477746,1631616.30917777,89.97534196237888,15423.15486440068,400,0.3245543332112427,63.86736860826838,0.22493835490594719,38.5578871610017,0.0
PRTD,39,0.5,Climate,20260822,80,0,39.340797993138295,1524163.4444238306,85.69640099660083,14688.677457643718,400,0.3136112162899244,61.728507280344765,0.21424100249150207,36.721693644109294,0.0
PRTD,39,0.5,Climate,20260823,80,0,34.51473801387661,1336355.2536558304,78.21825330581932,13408.311976097897,400,0.2937462255667152,57.80041638379066,0.1955456332645483,33.52077994024474,0.0
PRTD,39,0.5,Climate,20260824,80,0,39.942768295426966,1547524.3980788982,86.58019477536628,14844.94595740325,400,0.3160014568614636,62.19976684198459,0.2164504869384157,37.11236489350812,0.0
PRTD,39,0.5,Climate,20260825,80,0,39.13739646746389,1516199.4611182106,85.61024227464651,14674.525332337242,400,0.31279944240464963,61.567025693917735,0.21402560568661627,36.686313330843106,0.0
PRTD,39,0.5,Climate,20260826,80,0,40.37730852704314,1564368.3336967963,87.45501730571513,14998.352581620276,400,0.31771570832681195,62.53735551046263,0.21863754326428783,37.49588145405069,0.0
PRTD,39,0.5,Climate,20260827,80,0,39.330100955176185,1523182.8314759359,84.72210939346269,14526.519724937065,400,0.31356857685032863,61.70864670927276,0.21180527348365671,36.316299312342665,0.0
PRTD,39,0.5,Climate,20260828,80,0,35.51474862203578,1374682.4809389263,79.47491934579904,13624.780636004947,400,0.2979712596125496,58.62342707781008,0.19868729836449758,34.06195159001237,0.0
PRTD,39,0.5,Climate,20260829,80,0,34.46842257602852,1336326.8016788363,77.7904839323004,13338.531550635355,400,0.2935490699015606,57.79980107402698,0.194476209830751,33.34632887658839,0.0
PRTD,39,0.5,Climate,20260830,80,0,36.05654677105655,1400363.3924680133,79.94842287618854,13718.468973073346,400,0.300235519097327,59.16847540008136,0.19987105719047135,34.29617243268336,0.0
PRTD,39,0.5,Climate,20260831,80,0,43.24754789902883,1674894.9315789738,92.25616043951077,15818.622506316122,400,0.3288143393277916,64.70886592227865,0.23064040109877693,39.54655626579031,0.0
PRTD,39,0.5,Climate,20260832,80,0,44.163061444101075,1711871.4212472613,93.83474867721745,16088.843873751359,400,0.33227647164711,65.41925215957572,0.23458687169304362,40.222109684378395,0.0
PRTD,39,0.5,Climate,20260833,80,0,33.759434774028946,1309585.442871829,75.88890782459835,13026.393996599156,400,0.2905143489314639,57.21855998869224,0.18972226956149588,32.56598499149789,0.0
PRTD,39,0.5,Climate,20260834,80,0,39.279144966534986,1522453.21263958,86.32089989576284,14804.84632590968,400,0.31336538164950106,61.69386542922197,0.2158022497394071,37.012115814774205,0.0
PRTD,39,0.5,Climate,20260835,80,0,36.74903725060492,1424561.0727793938,80.94123183793037,13888.240937556342,400,0.30310492098696173,59.677488904514775,0.20235307959482593,34.72060234389085,0.0
PRTD,39,0.5,Climate,20260836,80,0,39.37927709343901,1524145.127315286,84.61575356277478,14508.3256748109,400,0.3137645498356969,61.72813635845663,0.21153938390693697,36.27081418702725,0.0
PRTD,39,0.5,Climate,20260837,80,0,31.965383056301597,1241031.0858457773,72.90679652097575,12517.493217751511,400,0.28268968435504327,55.70078737876551,0.18226699130243937,31.29373304437878,0.0
PRTD,39,0.5,Traffic,20260808,80,0,41.6486727901353,2184526155.599347,107.87706940355119,540066.1817115973,480,0.29456420066393313,2133.3298285775313,0.22474389459073166,1125.1378785658276,0.0
PRTD,39,0.5,Traffic,20260809,80,0,49.70734452045977,2605236102.7539353,125.46301312321657,627920.9723608596,480,0.3218026844993028,2329.715693828476,0.2613812773400345,1308.1686924184576,0.0
PRTD,39,0.5,Traffic,20260810,80,0,44.386220223907095,2326070348.518873,114.88917337766512,575017.5311724566,480,0.30409092741010835,2201.3586470059013,0.23935244453680232,1197.9531899426179,0.0
PRTD,39,0.5,Traffic,20260811,80,0,43.89930662475364,2299107691.493686,113.84849086022452,569694.1284272741,480,0.3024184002364441,2188.5629281818346,0.23718435595880108,1186.862767556821,0.0
PRTD,39,0.5,Traffic,20260812,80,0,49.35261826760597,2592411635.693845,124.31438899581842,622527.9461463537,480,0.32065238923822026,2323.97452102259,0.25898831040795506,1296.9332211382368,0.0
PRTD,39,0.5,Traffic,20260813,80,0,38.624350498601494,2023803102.50211,103.91526240141287,520030.2473535056,480,0.28366775790012944,2053.352493739461,0.21649013000294348,1083.3963486531366,0.0
PRTD,39,0.5,Traffic,20260814,80,0,45.64917013036767,2397270419.9573574,116.95232001716286,585617.991913207,480,0.3083868313848685,2234.7960477213937,0.24365066670242264,1220.0374831525146,0.0
PRTD,39,0.5,Traffic,20260815,80,0,49.33754869427494,2588756202.0292764,123.62424477624513,618997.415130809,480,0.32060343070488106,2322.3354812690163,0.2575505099505107,1289.5779481891852,0.0
PRTD,39,0.5,Traffic,20260816,80,0,45.90805103558072,2406594532.012361,117.64824721773175,588880.0438816146,480,0.3092600410508819,2239.137916332776,0.24510051503694114,1226.8334247533637,0.0
PRTD,39,0.5,Traffic,20260817,80,0,42.781050424105956,2244273695.474339,110.6958718063076,554168.7264031777,480,0.2985417699142853,2162.3066847477658,0.23061639959647415,1154.5181800066202,0.0
PRTD,39,0.5,Traffic,20260818,80,0,49.67420109171901,2605144147.675466,123.39929170946375,617675.8193922185,480,0.32169538221908206,2329.6745783457727,0.2570818577280495,1286.8246237337885,0.0
PRTD,39,0.5,Traffic,20260819,80,0,43.189410072126364,2267788835.4615483,112.50192963746917,563478.8351758912,480,0.29996322716336954,2173.605316951131,0.23437902007806077,1173.9142399497732,0.0
PRTD,39,0.5,Traffic,20260820,80,0,52.21536868873653,2738930958.825561,130.77172533852436,654672.9683720373,480,0.3298211911044141,2388.7457303404894,0.2724410944552591,1363.9020174417444,0.0
PRTD,39,0.5,Traffic,20260821,80,0,43.26907954427594,2268057708.1682115,111.26609608546241,556868.6562799835,480,0.3002397637176687,2173.734166210404,0.23180436684471334,1160.1430339166322,0.0
PRTD,39,0.5,Traffic,20260822,80,0,45.040190644857695,2362259720.988028,115.3123609846062,577200.9334451809,480,0.30632291868242606,2218.4170975551597,0.24023408538459626,1202.5019446774602,0.0
PRTD,39,0.5,Traffic,20260823,80,0,48.07317124784817,2519008811.4560337,122.17595610293074,611458.9864052326,480,0.31646870319145887,2290.8371884240787,0.2545332418811057,1273.8728883442345,0.0
PRTD,39,0.5,Traffic,20260824,80,0,52.31154725904017,2742037670.0437617,129.62691018332342,648779.9004471439,480,0.3301248099174013,2390.1000981669863,0.2700560628819238,1351.6247925982166,0.0
PRTD,39,0.5,Traffic,20260825,80,0,43.52629434258296,2283764563.7314086,112.08837749832549,561208.6671459734,480,0.30113083515372707,2181.2480008259267,0.23351745312151143,1169.1847232207779,0.0
PRTD,39,0.5,Traffic,20260826,80,0,45.19541166111902,2367856047.18605,115.77586832823653,579366.9854589138,480,0.306850301657553,2221.043320522498,0.2411997256838261,1207.0145530394038,0.0
PRTD,39,0.5,Traffic,20260827,80,0,45.02081354939432,2361694872.6101575,114.36590711548261,572567.0931877596,480,0.3062570187950607,2218.15185487179,0.23826230649058877,1192.8481108078327,0.0
PRTD,39,0.5,Traffic,20260828,80,0,43.99478977203756,2308329573.8172708,112.90989913761607,565260.0504045135,480,0.3027471090284402,2192.9477753591505,0.23522895653670015,1177.6251050094031,0.0
PRTD,39,0.5,Traffic,20260829,80,0,51.178153968089475,2681497637.6349144,128.0777588775957,640953.7010322924,480,0.32652894833412,2363.567941003475,0.26682866432832436,1335.3202104839427,0.0
PRTD,39,0.5,Traffic,20260830,80,0,46.69880730252486,2444874446.552956,118.99372629917691,595343.7025167329,480,0.3119121380777929,2256.8758118954306,0.24790359645661858,1240.2993802431934,0.0
PRTD,39,0.5,Traffic,20260831,80,0,45.66856711944728,2394030448.639542,118.72987583867483,594240.0216159526,480,0.30845234342684963,2233.28534555388,0.24735390799723922,1238.0000450332345,0.0
PRTD,39,0.5,Traffic,20260832,80,0,43.33383319361245,2272661059.458418,112.23648736589675,561841.2589604022,480,0.30046433923738647,2175.939002026107,0.23382601534561823,1170.5026228341712,0.0
PRTD,39,0.5,Traffic,20260833,80,0,34.36012901607412,1800612010.1155977,94.37531087206577,472272.5898520015,480,0.26755112056730596,1936.8208541509878,0.19661523098347036,983.9012288583365,0.0
PRTD,39,0.5,Traffic,20260834,80,0,44.58825455639193,2339474956.288066,114.65897235945923,574057.8989799272,480,0.3047822123951514,2207.69249646174,0.23887285908220673,1195.9539562081816,0.0
PRTD,39,0.5,Traffic,20260835,80,0,44.831985857886295,2350306315.8441634,116.10001628457464,581121.7469319687,480,0.3056140875962087,2212.79720971941,0.24187503392619716,1210.6703061082683,0.0
PRTD,39,0.5,Traffic,20260836,80,0,50.227896358370934,2633855744.7864194,125.7952624061123,629622.0602461464,480,0.32348330829674365,2342.477207638324,0.2620734633460673,1311.712625512805,0.0
PRTD,39,0.5,Traffic,20260837,80,0,46.6337397297728,2445800046.388068,118.4701218457229,593114.999660694,480,0.31169476164514964,2257.302984383903,0.24681275384525606,1235.6562492931125,0.0
PRTD,39,0.5,Water,20260808,80,0,71.86608745083382,223009693.9451597,166.10969498115927,117815.98731424555,720,0.3159335536918804,556.5390247187919,0.23070790969605454,163.63331571422992,0.0
PRTD,39,0.5,Water,20260809,80,0,73.93236989700061,227245690.18136036,166.8759341831512,118145.04237752903,720,0.32044320413946603,561.7997989860608,0.23177213080993223,164.090336635457,0.0
PRTD,39,0.5,Water,20260810,80,0,66.25354286540002,208633415.07422417,155.86277453424094,111196.52645469407,720,0.3033460227780773,538.3016180985652,0.2164760757420013,154.439620075964,0.0
PRTD,39,0.5,Water,20260811,80,0,64.24934531792465,198769895.49507767,152.54943030703558,108251.46535750921,720,0.29872261687132246,525.4229718034023,0.21187420875977164,150.349257440985,0.0
PRTD,39,0.5,Water,20260812,80,0,64.25496318119372,201151466.6585304,153.111457625998,109193.835147881,720,0.29873567650738436,528.5612897533613,0.21265480225833058,151.65810437205693,0.0
PRTD,39,0.5,Water,20260813,80,0,61.16725180293462,193161156.09501112,147.4733998528567,105474.80186337128,720,0.29146958056195976,517.9569320564145,0.20482416646230095,146.49278036579344,0.0
PRTD,39,0.5,Water,20260814,80,0,63.06532999996645,193012146.40129098,152.03092296168438,107211.37075899585,720,0.2959573214351429,517.7571105811571,0.21115405966900608,148.90468160971645,0.0
PRTD,39,0.5,Water,20260815,80,0,64.37435150637101,202120664.3515608,152.27876328687708,108674.65776291979,720,0.29901307920662334,529.833129327266,0.21149828234288484,150.9370246707219,0.0
PRTD,39,0.5,Water,20260816,80,0,59.47593918496605,188550661.12818262,142.2012862752462,101946.62669411872,720,0.2874116752851746,511.7381344336056,0.19750178649339747,141.5925370751649,0.0
PRTD,39,0.5,Water,20260817,80,0,69.21383754069487,216679932.4138552,160.43209018311646,114202.81458340213,720,0.3100489153627727,548.5839503437909,0.22282234747655064,158.61502025472518,0.0
PRTD,39,0.5,Water,20260818,80,0,61.72233927933987,192971610.5144484,148.4014350659936,105581.52214792161,720,0.2927891241513342,517.702738755081,0.20611310425832446,146.64100298322447,0.0
PRTD,39,0.5,Water,20260819,80,0,65.7812937922993,207271332.76413032,153.52189850777,109608.99024365225,720,0.30226297829019705,536.5415650826058,0.21322485903856944,152.23470867173924,0.0
PRTD,39,0.5,Water,20260820,80,0,64.54264887516712,198201722.28201213,153.32171189377004,108352.39390063644,720,0.2994036871552796,524.6714875387531,0.2129468220746806,150.48943597310617,0.0
PRTD,39,0.5,Water,20260821,80,0,65.26668671921485,204915214.61714157,153.23679031105445,109136.37579342346,720,0.30107835524811394,533.4833312728992,0.21282887543202006,151.57829971308814,0.0
PRTD,39,0.5,Water,20260822,80,0,63.8515314471751,196146865.21122804,153.35162672440762,108477.9655241347,720,0.29779637769039596,521.9446346905592,0.21298837045056615,150.66384100574265,0.0
PRTD,39,0.5,Water,20260823,80,0,69.1881989971563,214380582.45805725,160.88829791664267,114192.1746757932,720,0.3099914850917421,545.6654734995828,0.22345596932867037,158.60024260526833,0.0
PRTD,39,0.5,Water,20260824,80,0,64.33171924993654,202610550.04847664,154.07301571042797,110134.78912621018,720,0.29891405130799104,530.4748266732317,0.21399029959781662,152.96498489751414,0.0
PRTD,39,0.5,Water,20260825,80,0,68.19578076983159,211769699.00907567,158.1352685349564,112291.43201472338,720,0.3077602348912569,542.3325381692025,0.21963231740966166,155.96032224267137,0.0
PRTD,39,0.5,Water,20260826,80,0,61.31597144455359,196056294.77166277,146.83199581116625,105411.32270911381,720,0.29182369926167556,521.8241173087798,0.2039333275155087,146.4046148737692,0.0
PRTD,39,0.5,Water,20260827,80,0,68.4608021350448,210627328.51346767,161.70233398563462,114265.08422992387,720,0.30835766150654415,540.8677807641209,0.22458657498004808,158.70150587489428,0.0
PRTD,39,0.5,Water,20260828,80,0,76.05154611137515,239570780.026647,174.04618064051817,124110.84384106255,720,0.3250033036399937,576.8337667660018,0.24173080644516412,172.37617200147577,0.0
PRTD,39,0.5,Water,20260829,80,0,55.435496258661814,169387921.6072195,136.61439840278737,96374.90232609598,720,0.2774774671999457,485.0371142832776,0.18974222000387136,133.85403100846665,0.0
PRTD,39,0.5,Water,20260830,80,0,71.18561997019452,220254165.30023023,163.0791330268286,115663.77384094035,720,0.3144342802960106,553.0900133947334,0.22649879587059527,160.64413033463939,0.0
PRTD,39,0.5,Water,20260831,80,0,67.17848501095132,209842480.51976916,157.32337094100987,111741.79493049199,720,0.3054561366286476,539.8591386748867,0.2185046818625137,155.1969374034611,0.0
PRTD,39,0.5,Water,20260832,80,0,63.61358984939277,194738997.17946663,152.41814988666474,107347.01440926771,720,0.2972409933440484,520.0681007482826,0.21169187484258992,149.09307556842737,0.0
PRTD,39,0.5,Water,20260833,80,0,61.4992455005113,189958827.5474315,148.0111384489037,105094.72176449369,720,0.2922595058346437,513.6455051170877,0.20557102562347734,145.96489133957456,0.0
PRTD,39,0.5,Water,20260834,80,0,71.17107562299405,220373201.9214707,164.95503738427553,116886.49794266425,720,0.3144021567086449,553.2394522786659,0.22910421858927157,162.34235825370035,0.0
PRTD,39,0.5,Water,20260835,80,0,58.92476733564791,183667061.35748282,142.24678180519155,101295.23730903477,720,0.28607683344312296,505.06746160714187,0.1975649747294327,140.68782959588162,0.0
PRTD,39,0.5,Water,20260836,80,0,62.66185451762384,197007180.83599293,148.82356348619388,106314.02404573045,720,0.29500907358367773,523.0880274814505,0.20669939373082483,147.65836673018117,0.0
PRTD,39,0.5,Water,20260837,80,0,69.4528895753376,216455200.82718343,160.30325426580634,113907.77337660581,720,0.3105838801876448,548.2993920943995,0.22264340870250882,158.2052408008414,0.0
PRTD,39,0.6,Climate,20260808,80,0,80.79979886079431,3129006.0870906636,151.69502074924029,25995.618380424185,400,0.4494435416734629,88.4449841298344,0.3792375518731007,64.98904595106046,0.0
