method,mode,scene,seed,tasks,no_truth_count,norm_sq_sum,sq_sum,norm_abs_sum,abs_sum,dimension,nrmse,rmse,nmae,mae,no_truth_rate
CRH-N,clean,Climate,20260819,80,0,0.006490238946535464,241.25893516968424,1.2053008150200346,216.23818760340328,400,0.004028100962778697,0.7766256098817568,0.0030132520375500864,0.5405954690085082,0.0
CRH-N,clean,Climate,20260820,80,0,0.007024556918573668,289.56747540405865,1.2599783434950242,230.15330820538043,400,0.004190631491366685,0.8508341133911749,0.0031499458587375606,0.5753832705134511,0.0
CRH-N,clean,Climate,20260821,80,0,0.00841220408222237,276.49821466224336,1.313838731840773,224.20996218748368,400,0.004585903423051551,0.8314117732240797,0.003284596829601932,0.5605249054687093,0.0
CRH-N,clean,Climate,20260822,80,0,0.007853727077320582,251.76484083203798,1.245460803737231,215.0375835410964,400,0.00443106281757565,0.793354966002038,0.0031136520093430777,0.537593958852741,0.0
CRH-N,clean,Climate,20260823,80,0,0.0066001060688933,255.12974804206667,1.2264205946822626,221.69591377140074,400,0.004062051842632397,0.7986390737405519,0.0030660514867056564,0.5542397844285019,0.0
CRH-N,clean,Climate,20260824,80,0,0.007236789369576235,276.1071253050469,1.292485610256186,235.68411203139968,400,0.004253466048288218,0.8308235752929843,0.0032312140256404646,0.5892102800784992,0.0
CRH-N,clean,Climate,20260825,80,0,0.006848507425591523,268.02288530634263,1.2508372614926777,226.4587691853588,400,0.0041377854661616776,0.8185702250056842,0.003127093153731694,0.566146922963397,0.0
CRH-N,clean,Climate,20260826,80,0,0.006974802747756913,248.2690137101283,1.2200194329394842,214.43296146463072,400,0.004175764225790565,0.787827731344436,0.0030500485823487106,0.5360824036615768,0.0
CRH-N,clean,Climate,20260827,80,0,0.00853108645504353,290.07823975338556,1.3337326217552565,236.08433899433035,400,0.004618194034209566,0.8515841704631809,0.003334331554388141,0.5902108474858259,0.0
CRH-N,clean,Climate,20260828,80,0,0.008642863199029809,292.24630594177665,1.319544961226851,231.79960186652457,400,0.0046483500295884045,0.8547606476987822,0.0032988624030671275,0.5794990046663114,0.0
CRH-N,clean,Climate,20260829,80,0,0.007174489258386307,245.84866319215072,1.223817422323304,214.2485195174659,400,0.0042351178432206305,0.7839780978958384,0.00305954355580826,0.5356212987936647,0.0
CRH-N,clean,Climate,20260830,80,0,0.008747273188495162,292.37549210734034,1.3469861287286806,236.02141644209462,400,0.004676342905651584,0.8549495483760143,0.0033674653218217017,0.5900535411052366,0.0
CRH-N,clean,Climate,20260831,80,0,0.007252232614385296,227.03712865237333,1.235322510397587,209.31710853154422,400,0.004258002059177901,0.753387564027263,0.003088306275993967,0.5232927713288605,0.0
CRH-N,clean,Climate,20260832,80,0,0.007757356610526549,316.7270972982148,1.30246650451227,231.9936436731655,400,0.004403792856881029,0.8898414146608018,0.003256166261280675,0.5799841091829138,0.0
CRH-N,clean,Climate,20260833,80,0,0.008074339939908411,236.02317838219693,1.2895288518325807,216.66040187018925,400,0.004492866551520424,0.7681522934649693,0.003223822129581452,0.5416510046754731,0.0
CRH-N,clean,Climate,20260834,80,0,0.0065398578112799526,208.8695138313428,1.168222569535432,201.09962919067493,400,0.004043469367783052,0.7226159315835466,0.00292055642383858,0.5027490729766874,0.0
CRH-N,clean,Climate,20260835,80,0,0.00710452881076584,241.15720200113503,1.2070811555776837,212.80175769301846,400,0.004214418349774331,0.7764618503203088,0.003017702888944209,0.5320043942325462,0.0
CRH-N,clean,Climate,20260836,80,0,0.007682684780090369,256.45997111078503,1.2188137150765477,213.90796311722826,400,0.004382546286147577,0.8007183823148827,0.003047034287691369,0.5347699077930707,0.0
CRH-N,clean,Climate,20260837,80,0,0.007364935274949408,249.38755015853292,1.2775781976472782,224.24814583464132,400,0.004290960054273813,0.789600453011732,0.0031939454941181957,0.5606203645866032,0.0
CRH-N,clean,Traffic,20260808,80,0,0.0004654095115010037,7324.054233661425,0.26112118126763983,866.833302647589,480,0.00098468428897816,3.90620612873002,0.0005440024609742497,1.8059027138491437,0.0
CRH-N,clean,Traffic,20260809,80,0,0.0004372405385145717,6119.148228982637,0.2525549875069379,832.0172141099499,480,0.0009544201321074616,3.5704657227100167,0.0005261562239727873,1.7333691960623956,0.0
CRH-N,clean,Traffic,20260810,80,0,0.00036488785501180993,7004.518274052335,0.24667537856831934,843.1091511155716,480,0.0008718847580240201,3.8200453406047026,0.0005139070386839986,1.7564773981574409,0.0
CRH-N,clean,Traffic,20260811,80,0,0.0005629612199130816,7713.797362631906,0.2720719852745244,874.7881172574314,480,0.0010829754728611909,4.00879173469386,0.0005668166359885926,1.8224752442863155,0.0
CRH-N,clean,Traffic,20260812,80,0,0.0004938387199071179,5341.375834588843,0.2672404416445391,831.5400540802107,480,0.0010143129036314002,3.3358456682017064,0.0005567509200927898,1.7323751126671056,0.0
CRH-N,clean,Traffic,20260813,80,0,0.0005622529750381145,6561.492961026741,0.26971398028670607,846.2856638999251,480,0.001082294028747613,3.697266152461714,0.0005619041255973043,1.763095133124844,0.0
CRH-N,clean,Traffic,20260814,80,0,0.00043394073418277947,7150.357592574254,0.25469926867451104,828.3995178412708,480,0.0009508118616288523,3.859608570550002,0.0005306234764052314,1.725832328835981,0.0
CRH-N,clean,Traffic,20260815,80,0,0.0004416369401453281,6239.403233004823,0.25974470883217515,851.5658508988442,480,0.0009592064212858983,3.605378861565968,0.0005411348100670315,1.7740955227059254,0.0
CRH-N,clean,Traffic,20260816,80,0,0.0003379783922461448,7006.4780238601525,0.2341806294839055,793.4418837094273,480,0.0008391195686627751,3.8205796963779353,0.00048787631142480314,1.6530039243946402,0.0
CRH-N,clean,Traffic,20260817,80,0,0.00048661977421596476,9617.989875503683,0.2676723395484501,954.4693981203383,480,0.001006871986045525,4.476324262975074,0.0005576507073926044,1.9884779127507046,0.0
CRH-N,clean,Traffic,20260818,80,0,0.0004219306207544584,6129.416052519947,0.2520012927549933,836.1703421216362,480,0.0009375617988014381,3.5734600565954593,0.0005250026932395694,1.742021546086742,0.0
CRH-N,clean,Traffic,20260819,80,0,0.00042578093573238286,6204.291485224795,0.25806621414715886,861.2951031374023,480,0.000941829929503799,3.5952200573657502,0.0005376379461399142,1.7943647982029214,0.0
CRH-N,clean,Traffic,20260820,80,0,0.0005259741206079767,6844.611085447508,0.26056543108093894,893.6682374383765,480,0.0010467948308686306,3.7761894057390237,0.0005428446480852894,1.8618088279966178,0.0
CRH-N,clean,Traffic,20260821,80,0,0.0004289854129823912,6483.533303282434,0.2604736983305254,847.0504692987536,480,0.0009453674472817337,3.6752361894856596,0.0005426535381885946,1.7646884777057366,0.0
CRH-N,clean,Traffic,20260822,80,0,0.00045039606453206897,6798.6777456924565,0.2562656368785408,879.0267803285841,480,0.0009686718404298797,3.763497305724108,0.00053388674349696,1.8313057923512168,0.0
CRH-N,clean,Traffic,20260823,80,0,0.00048717406819926665,7521.518231206401,0.2493543677591429,845.6275253883404,480,0.0010074452716724313,3.958513565512523,0.0005194882661648811,1.761724011225709,0.0
CRH-N,clean,Traffic,20260824,80,0,0.0004046469245993086,5622.358710627324,0.25248592565222255,839.5784154625904,480,0.0009181581706049125,3.4224621712747867,0.000526012345108797,1.7491216988803968,0.0
CRH-N,clean,Traffic,20260825,80,0,0.00036466388906269693,6088.216379342647,0.24469723296356047,832.3285236128542,480,0.0008716171381674899,3.5614300672104338,0.0005097859020074177,1.7340177575267794,0.0
CRH-N,clean,Traffic,20260826,80,0,0.0004254628681573203,4611.433540216384,0.25741937416710514,800.9125082491046,480,0.0009414780801100739,3.0995408061169534,0.0005362903628481357,1.668567725518968,0.0
CRH-N,clean,Traffic,20260827,80,0,0.000389754406831393,5437.22116175535,0.2462160583478519,763.7210370479494,480,0.0009011039604648301,3.3656417050824516,0.0005129501215580248,1.5910854938498946,0.0
CRH-N,clean,Traffic,20260828,80,0,0.0003953120795681446,5751.982381213651,0.25064261364335927,856.3779145831678,480,0.0009075058305232174,3.461689851435053,0.0005221721117569985,1.7841206553815996,0.0
CRH-N,clean,Traffic,20260829,80,0,0.00041927835752360564,5699.960851105108,0.24796577743001819,826.0824732669854,480,0.0009346103884369029,3.4460003540049597,0.0005165953696458712,1.721005152639553,0.0
CRH-N,clean,Traffic,20260830,80,0,0.00043584169266626366,8159.193141137568,0.2453222585452141,872.2435532159703,480,0.0009528921903279769,4.122901774725733,0.0005110880386358628,1.8171740691999383,0.0
CRH-N,clean,Traffic,20260831,80,0,0.0004643677269569638,4814.064705319079,0.24948397993360596,780.2167904345187,480,0.0009835816003228581,3.1669072404184413,0.0005197582915283458,1.6254516467385804,0.0
CRH-N,clean,Traffic,20260832,80,0,0.0004675934087835375,7567.892289751575,0.25739424145420586,894.7659307854352,480,0.000986991861651201,3.9706979575782118,0.0005362380030295955,1.8640956891363234,0.0
CRH-N,clean,Traffic,20260833,80,0,0.00043855815496800183,11169.541355736557,0.2528694110887197,984.1369412402383,480,0.0009558571142435484,4.823886174491595,0.0005268112731014994,2.0502852942504965,0.0
CRH-N,clean,Traffic,20260834,80,0,0.0005026832322672975,7369.236582000918,0.2701243112262698,922.0287360117609,480,0.001023355624350696,3.918236365062975,0.0005627589817213954,1.9208932000245018,0.0
CRH-N,clean,Traffic,20260835,80,0,0.0003806351276319587,6059.249397316805,0.24473066103076044,806.164647398508,480,0.0008904997749765282,3.5529475431548394,0.0005098555438140843,1.679509682080225,0.0
CRH-N,clean,Traffic,20260836,80,0,0.00033401001925508763,7201.821306079737,0.22905357066748283,836.2276505036098,480,0.0008341787618858637,3.873473168574441,0.00047719493889058926,1.742140938549187,0.0
CRH-N,clean,Traffic,20260837,80,0,0.0004488168342126069,6178.5071873325405,0.2601657518661496,831.0654023375987,480,0.0009669721150458603,3.5877416258155295,0.0005420119830544783,1.7313862548699972,0.0
CRH-N,clean,Water,20260808,80,0,0.018071913283434268,19296.337178716287,2.682128876423274,1194.0415486920933,720,0.005009977999984169,5.1769168724031704,0.003725178995032325,1.6583910398501296,0.0
CRH-N,clean,Water,20260809,80,0,0.01689193029447269,22383.74520079816,2.5634221904983265,1100.2294269506156,720,0.0048436571201808595,5.57570937200896,0.0035603085979143425,1.5280964263202994,0.0
CRH-N,clean,Water,20260810,80,0,0.016118860398886544,18622.781991371616,2.4660794807906288,1117.774938754078,720,0.004731522599498458,5.085761986960866,0.0034251103899869844,1.5524651927139972,0.0
CRH-N,clean,Water,20260811,80,0,0.01660021880660258,29553.624211478138,2.5922832017635846,1264.6468516253055,720,0.004801651742225241,6.406769879878599,0.0036003933357827565,1.7564539605907021,0.0
CRH-N,clean,Water,20260812,80,0,0.01566529436666417,21703.65260122882,2.506852250031533,1187.2785387279753,720,0.004664477815043563,5.490351714248472,0.003481739236154907,1.6489979704555213,0.0
CRH-N,clean,Water,20260813,80,0,0.016043152026135543,28466.69504513468,2.525911578431162,1277.202977869871,720,0.0047203978213552,6.287851497258498,0.003508210525598836,1.773893024819265,0.0
CRH-N,clean,Water,20260814,80,0,0.017240731157734012,25168.694330116836,2.6059591647505247,1203.512568993729,720,0.0048934098480811145,5.912403902216091,0.003619387728820173,1.6715452347135125,0.0
CRH-N,clean,Water,20260815,80,0,0.016857062691481507,15447.586488968156,2.55393855098744,991.9090057739214,720,0.004838655502461618,4.631952205569267,0.003547136876371445,1.3776513969082242,0.0
CRH-N,clean,Water,20260816,80,0,0.01756780347253257,26009.587261772063,2.6147735393668974,1232.2601194619992,720,0.00493960798497048,6.010359951988001,0.0036316299157873573,1.7114723881416656,0.0
CRH-N,clean,Water,20260817,80,0,0.017137905145988716,21231.905060095167,2.5775694448138013,1137.8880432230792,720,0.00487879555178278,5.430355147493574,0.003579957562241391,1.5804000600320545,0.0
CRH-N,clean,Water,20260818,80,0,0.01684168239390934,17057.908006176036,2.525358954709505,1087.3605330319717,720,0.004836447616494601,4.86739549425221,0.0035074429926520902,1.5102229625444052,0.0
CRH-N,clean,Water,20260819,80,0,0.018096194404080647,23016.521589508906,2.7101894275189466,1164.4000323461762,720,0.00501334253158518,5.653971267749788,0.003764151982665204,1.617222267147467,0.0
CRH-N,clean,Water,20260820,80,0,0.01855298361220582,23664.96768361168,2.6619821856648125,1209.028461373864,720,0.005076222295637801,5.733062939797791,0.0036971974800900174,1.679206196352589,0.0
CRH-N,clean,Water,20260821,80,0,0.017776383616110836,22414.603805960935,2.6495225239933133,1104.5637390742306,720,0.004968845106163285,5.5795514313379835,0.0036798923944351574,1.5341163042697648,0.0
CRH-N,clean,Water,20260822,80,0,0.018369268875560642,31872.74099124713,2.6634305505133944,1289.7584027520443,720,0.0050510269686746545,6.653397314243045,0.00369920909793527,1.7913311149333948,0.0
CRH-N,clean,Water,20260823,80,0,0.017733537625937542,25515.877676379514,2.628229510629437,1248.0546280066378,720,0.0049628533495719674,5.953042834968647,0.003650318764763107,1.7334092055647747,0.0
CRH-N,clean,Water,20260824,80,0,0.018564270106403154,14047.90910688772,2.675412501988164,975.4779193640707,720,0.0050777660916111024,4.417124049727083,0.0037158506972057833,1.3548304435612093,0.0
CRH-N,clean,Water,20260825,80,0,0.017988610184845166,23882.193963484355,2.7078574792113588,1265.779596783014,720,0.00499841783090259,5.759315396657203,0.0037609131655713317,1.7580272177541862,0.0
CRH-N,clean,Water,20260826,80,0,0.01837539914286438,19744.406172719435,2.686078234676699,1168.0534396472578,720,0.0050518697230256,5.23667703329117,0.003730664214828749,1.6222964439545249,0.0
CRH-N,clean,Water,20260827,80,0,0.016758651531768507,32032.09235711646,2.5643521037534485,1282.52798800935,720,0.004824510846213742,6.670008782802445,0.003561600144102012,1.7812888722352085,0.0
CRH-N,clean,Water,20260828,80,0,0.01674189069541604,17182.84841463189,2.6203836508886407,1116.5744983514307,720,0.004822097672782626,4.885188557522042,0.0036394217373453344,1.5507979143769872,0.0
CRH-N,clean,Water,20260829,80,0,0.01626905752165908,21952.849146897515,2.530669793008118,1110.519330552193,720,0.0047535158803275815,5.521781257853291,0.0035148191569557194,1.542387959100268,0.0
CRH-N,clean,Water,20260830,80,0,0.01751821766410006,27685.71636157222,2.6038271609905816,1275.5721808148514,720,0.004932631941145177,6.200998615990571,0.003616426612486919,1.7716280289095159,0.0
CRH-N,clean,Water,20260831,80,0,0.01772921582107574,14640.574053818102,2.595857967368784,995.0930526647272,720,0.004962248569207834,4.509338158788152,0.0036053582880122,1.3820736842565655,0.0
CRH-N,clean,Water,20260832,80,0,0.017133589534208987,25139.333413874974,2.5625171742944204,1121.2040517087933,720,0.004878181231857404,5.908954294340424,0.0035590516309644727,1.5572278495955463,0.0
CRH-N,clean,Water,20260833,80,0,0.01776510141989657,16574.666502629894,2.6555334769327046,999.6328456028592,720,0.00496726805921309,4.79795478746325,0.003688240940184312,1.3883789522261933,0.0
CRH-N,clean,Water,20260834,80,0,0.016762859435730883,23732.57004970118,2.5837594858696797,1112.7616726832894,720,0.004825116497691314,5.741245757395096,0.003588554841485666,1.5455023231712353,0.0
CRH-N,clean,Water,20260835,80,0,0.01783914896895568,32685.75784100964,2.658978164253804,1278.7009189459577,720,0.004977609445327769,6.7377211199552605,0.0036930252281302837,1.7759734985360525,0.0
CRH-N,clean,Water,20260836,80,0,0.017708981359087737,22882.451251312243,2.633133822775106,1190.233069018522,720,0.00495941603852484,5.637480136859839,0.00365713030940987,1.6531014847479473,0.0
CRH-N,clean,Water,20260837,80,0,0.017269036107966124,23861.798193352726,2.6624873471799004,1165.9616458130047,720,0.00489742507570817,5.756855598298134,0.0036978990933054174,1.6193911747402843,0.0
CRH-N,compact,Climate,20260808,80,0,0.010538429770081544,398.17921940547467,1.4933956086418634,263.3325437478044,400,0.005132842723599064,0.9977214283123755,0.0037334890216046586,0.6583313593695109,0.0
CRH-N,compact,Climate,20260809,80,0,1.2685656812420025,48161.00973197542,3.6645027651112483,656.3516063238184,400,0.05631531055676606,10.972808406690538,0.00916125691277812,1.6408790158095459,0.0
CRH-N,compact,Climate,20260810,80,0,0.010088876180741103,367.39916094471033,1.4885456001983477,265.13524268377915,400,0.005022169894761901,0.9583829622660118,0.0037213640004958694,0.6628381067094479,0.0
CRH-N,compact,Climate,20260811,80,0,1.276858012242436,48320.3786486953,3.6441627134757884,638.7025473937043,400,0.05649907105967398,10.990948395008424,0.00911040678368947,1.5967563684842607,0.0
CRH-N,compact,Climate,20260812,80,0,0.010529500315225778,412.7324485758361,1.477112303367342,270.276793085171,400,0.005130667674685669,1.015790884699991,0.0036927807584183547,0.6756919827129275,0.0
CRH-N,compact,Climate,20260813,80,0,0.01081300852565978,405.29308518533537,1.5047211040711126,271.5853537586903,400,0.00519928084586219,1.006594612027771,0.0037618027601777817,0.6789633843967258,0.0
CRH-N,compact,Climate,20260814,80,0,0.010263295977803448,396.8093054147287,1.464357790295753,265.771916068343,400,0.005065396326498907,0.9960036463471515,0.0036608944757393824,0.6644297901708575,0.0
CRH-N,compact,Climate,20260815,80,0,0.008296664357455087,335.9640407129378,1.3429216060580003,245.04721256797836,400,0.00455430136174998,0.9164660941804363,0.0033573040151450005,0.6126180314199459,0.0
CRH-N,compact,Climate,20260816,80,0,0.011012321076981175,353.51702722576357,1.4864185238757106,259.11382652490016,400,0.005246980340391313,0.9401024242413212,0.0037160463096892766,0.6477845663122505,0.0
CRH-N,compact,Climate,20260817,80,0,0.011199567660134748,393.20061305935087,1.4954982242029775,265.44245768113126,400,0.005291400490450224,0.9914643375575226,0.0037387455605074438,0.6636061442028282,0.0
CRH-N,compact,Climate,20260818,80,0,1.2340311233421082,48713.000805719246,3.584807861338634,630.878915904885,400,0.055543476739895126,11.035510953929506,0.008962019653346585,1.5771972897622126,0.0
CRH-N,compact,Climate,20260819,80,0,0.009488573574801219,335.29845414603705,1.3883993080230492,247.76087827496255,400,0.004870465474367214,0.9155578274282257,0.0034709982700576233,0.6194021956874064,0.0
CRH-N,compact,Climate,20260820,80,0,0.010721617148332368,424.05249488322295,1.533555065602002,274.00058066788324,400,0.005177262101809307,1.029626746548504,0.0038338876640050053,0.685001451669708,0.0
CRH-N,compact,Climate,20260821,80,0,2.5585053767243924,97693.93316633251,5.691464306407748,973.1597105491848,400,0.07997664310166426,15.628014362542391,0.01422866076601937,2.4328992763729618,0.0
CRH-N,compact,Climate,20260822,80,0,0.00992836824099889,373.78949362428483,1.4252452485326879,259.9746162914075,400,0.004982059875442809,0.9666818163494708,0.0035631131213317195,0.6499365407285187,0.0
CRH-N,compact,Climate,20260823,80,0,0.009018038036510639,329.39546662607944,1.3981986169371314,248.17739889005233,400,0.004748167550884931,0.9074627631838116,0.0034954965423428285,0.6204434972251308,0.0
CRH-N,compact,Climate,20260824,80,0,0.010685100983150937,422.52360564518165,1.5258750289399412,279.5093714961893,400,0.005168438106224872,1.0277689497707907,0.003814687572349853,0.6987734287404733,0.0
CRH-N,compact,Climate,20260825,80,0,0.01069324492934158,366.83671194169756,1.51174752110652,263.3620848655833,400,0.005170407365319869,0.95764909014432,0.0037793688027663004,0.6584052121639583,0.0
CRH-N,compact,Climate,20260826,80,0,0.009411389314676746,407.4378635172078,1.4180667877993984,261.80391013285686,400,0.004850615763662575,1.0092545064516776,0.003545166969498496,0.6545097753321422,0.0
CRH-N,compact,Climate,20260827,80,0,0.012148528510393717,442.74803094788183,1.5918869738127177,287.38142413359424,400,0.005511018170536575,1.0520789311499896,0.003979717434531794,0.7184535603339856,0.0
CRH-N,compact,Climate,20260828,80,0,0.01106590560836311,450.5743949607617,1.5605647355132206,282.13984256859203,400,0.005259730413329924,1.0613368868563384,0.0039014118387830517,0.70534960642148,0.0
CRH-N,compact,Climate,20260829,80,0,2.5271633030825917,99554.59721118177,5.6316431085786895,988.402152913846,400,0.07948527069656666,15.776136822047228,0.014079107771446725,2.471005382284615,0.0
CRH-N,compact,Climate,20260830,80,0,1.2733636229921397,48152.985052963806,3.6583520193327668,631.9638303542002,400,0.0564217073251098,10.971894213507962,0.009145880048331917,1.5799095758855006,0.0
CRH-N,compact,Climate,20260831,80,0,0.011219675274518164,342.47934131365184,1.5385374737440556,261.55202957156797,400,0.0052961484294056,0.9253098687921413,0.0038463436843601388,0.6538800739289199,0.0
CRH-N,compact,Climate,20260832,80,0,0.011021351285610508,362.46630965317814,1.5114578658024818,261.88861463369363,400,0.005249131186589479,0.9519273996124628,0.0037786446645062042,0.654721536584234,0.0
CRH-N,compact,Climate,20260833,80,0,1.2473692587760885,47759.662928197904,3.5840655005228585,625.0385496218659,400,0.05584284329204792,10.926992144249706,0.008960163751307147,1.5625963740546647,0.0
CRH-N,compact,Climate,20260834,80,0,0.009103799719812882,381.0448391198999,1.4330799374862517,267.6903055267736,400,0.0047706917003231515,0.9760184925500899,0.0035826998437156294,0.669225763816934,0.0
CRH-N,compact,Climate,20260835,80,0,0.01042564899845233,360.1005042005741,1.4583207186593092,257.945607863576,400,0.005105303369647178,0.9488157147209543,0.003645801796648273,0.64486401965894,0.0
CRH-N,compact,Climate,20260836,80,0,0.009647251691155568,332.8186139336297,1.393001851262917,247.22264908438828,400,0.004911021200105831,0.9121658483160144,0.0034825046281572927,0.6180566227109707,0.0
CRH-N,compact,Climate,20260837,80,0,0.011537153086351937,449.52016591462495,1.5936864439798089,294.74923186370177,400,0.00537055702100628,1.0600945310615286,0.003984216109949522,0.7368730796592544,0.0
CRH-N,compact,Traffic,20260808,80,0,0.0005427711411946727,10490.251921801977,0.2951892438895525,1060.9683954520951,480,0.001063378206858799,4.674900159763213,0.0006149775914365676,2.2103508238585317,0.0
CRH-N,compact,Traffic,20260809,80,0,0.0004491225638738834,9973.286498046247,0.2735685082146446,986.4842156966536,480,0.000967301404977058,4.5582540741234485,0.0005699343921138429,2.0551754493680283,0.0
CRH-N,compact,Traffic,20260810,80,0,0.0005317986125823018,27592.16590941217,0.29252596626668786,1224.6750751768338,480,0.0010525748316452985,7.581799191349111,0.0006094290963889331,2.551406406618404,0.0
CRH-N,compact,Traffic,20260811,80,0,0.0005230732719817172,10287.72435496879,0.2910096734226423,1060.765091247312,480,0.0010439042021638022,4.629552794045193,0.0006062701529638381,2.2099272734319,0.0
CRH-N,compact,Traffic,20260812,80,0,0.0005669760679687432,11064.606590826967,0.2998125972032973,1080.3079265573563,480,0.0010868303186797599,4.801173161935478,0.0006246095775068693,2.250641513661159,0.0
CRH-N,compact,Traffic,20260813,80,0,0.0006507072523685452,15891.16655701222,0.30385515480911063,1132.66379812286,480,0.0011643195906198332,5.75383324347999,0.0006330315725189805,2.3597162460892918,0.0
CRH-N,compact,Traffic,20260814,80,0,0.00042235056152509703,11646.387244132256,0.26477992388895344,985.1957417051784,480,0.0009380282528673033,4.92577981223368,0.0005516248414353197,2.052491128552455,0.0
CRH-N,compact,Traffic,20260815,80,0,0.0005485404116381896,9753.650248454811,0.2934074413700734,1025.934369723639,480,0.0010690147446346231,4.507782679353659,0.0006112655028543196,2.1373632702575813,0.0
CRH-N,compact,Traffic,20260816,80,0,0.0005507862131421016,10226.083587747175,0.3056618490802414,1055.3105776262548,480,0.001071200857626327,4.615662553502651,0.0006367955189171697,2.198563703388031,0.0
CRH-N,compact,Traffic,20260817,80,0,0.00046585952611010015,11287.944897367594,0.27770461048528544,992.1468922196049,480,0.0009851602303158821,4.849386751901298,0.0005785512718443446,2.066972692124177,0.0
CRH-N,compact,Traffic,20260818,80,0,0.0005090681556449067,13613.730572405564,0.2888634897973744,1112.7061998978002,480,0.0010298342864721274,5.325592801980977,0.0006017989370778634,2.3181379164537503,0.0
CRH-N,compact,Traffic,20260819,80,0,0.00047549768846477913,11971.262886612472,0.2779482042225912,1041.5832835840567,480,0.0009952990426508122,4.99400951278389,0.000579058758797065,2.1699651741334516,0.0
CRH-N,compact,Traffic,20260820,80,0,0.0005967036797135701,17611.96813756528,0.2948145013014109,1131.3792193025363,480,0.0011149585938813771,6.057359184215043,0.0006141968777112727,2.3570400402136173,0.0
CRH-N,compact,Traffic,20260821,80,0,0.00048074824363696013,12239.246838955012,0.29179960169257135,1088.4813316657076,480,0.001000779116943561,5.049597104174709,0.0006079158368595236,2.267669440970224,0.0
CRH-N,compact,Traffic,20260822,80,0,0.0004998793002510048,11615.512824876017,0.2834840223498495,1071.4313768485104,480,0.0010204975300588726,4.919246390640038,0.000590591713228853,2.2321487017677297,0.0
CRH-N,compact,Traffic,20260823,80,0,0.000529221087135854,11684.556365195695,0.29571093507971646,1125.6331748275252,480,0.0010500209195692383,4.933844926710239,0.0006160644480827426,2.3450691142240108,0.0
CRH-N,compact,Traffic,20260824,80,0,0.0005572538718028384,9788.587753387643,0.3031906048716983,1085.6466420837337,480,0.0010774718401220114,4.5158488850814,0.0006316470934827048,2.261763837674445,0.0
CRH-N,compact,Traffic,20260825,80,0,0.00045026800433769853,11956.264213433959,0.2772621933427227,1043.9029714133067,480,0.0009685341203954589,4.990880060469037,0.0005776295694640055,2.1747978571110553,0.0
CRH-N,compact,Traffic,20260826,80,0,0.0004553763775504461,11403.701330415877,0.280150783373483,1049.9137101816038,480,0.0009740127240254253,4.874188250881687,0.0005836474653614229,2.187320229545008,0.0
CRH-N,compact,Traffic,20260827,80,0,0.0005664505642605146,16666.470389274713,0.3008239617235223,1187.2199883238702,480,0.001086326535719995,5.89252181251703,0.0006267165869240049,2.4733749756747296,0.0
CRH-N,compact,Traffic,20260828,80,0,0.0006848907167179441,15080.40258479777,0.3100555180482114,1158.8722702544874,480,0.0011945106361305662,5.605132057765933,0.0006459489959337737,2.4143172296968487,0.0
CRH-N,compact,Traffic,20260829,80,0,0.0004931936789343784,18143.418419794998,0.2926844603551333,1130.841971137455,480,0.0010136502508820725,6.14807192334092,0.0006097592924065277,2.355920773203031,0.0
CRH-N,compact,Traffic,20260830,80,0,0.0006272244430476681,13502.141670416977,0.30646149126622213,1140.1646415683267,480,0.0011431174872613234,5.303721506015253,0.0006384614401379627,2.3753430032673473,0.0
CRH-N,compact,Traffic,20260831,80,0,0.0005663893440964405,16201.407893229343,0.30731359404972447,1179.453441897672,480,0.0010862678307861822,5.809727455818773,0.0006402366542702594,2.45719467062015,0.0
CRH-N,compact,Traffic,20260832,80,0,0.000588877521205538,9949.818928349372,0.2986443540817546,1063.8922584301708,480,0.0011076227558055153,4.5528880322341765,0.0006221757376703221,2.216442205062856,0.0
CRH-N,compact,Traffic,20260833,80,0,0.0005445840354255793,15533.457710728779,0.29454768774456286,1165.348075888064,480,0.0010651526058754633,5.688705496919748,0.000613641016134506,2.4278084914334666,0.0
CRH-N,compact,Traffic,20260834,80,0,0.00051005900044985,9573.612555689217,0.28151635911076733,1004.7266718994779,480,0.0010308360284758456,4.4659854632192735,0.0005864924148140986,2.0931805664572454,0.0
CRH-N,compact,Traffic,20260835,80,0,0.0005250942242380258,9650.624396098434,0.2867658509335348,1014.8568369549813,480,0.001045918878544549,4.48391207450277,0.0005974288561115308,2.1142850769895443,0.0
CRH-N,compact,Traffic,20260836,80,0,0.0004352895589962927,10785.716707422444,0.274865651382086,1043.5922758082058,480,0.0009522884268481599,4.740278804085623,0.0005726367737126792,2.174150574600429,0.0
CRH-N,compact,Traffic,20260837,80,0,0.0005062010310753982,13333.392072974872,0.28503351468579186,1058.6465112103936,480,0.0010269301248902378,5.2704743763755255,0.0005938198222620664,2.2055135650216533,0.0
CRH-N,compact,Water,20260808,80,0,6.739904357270217,17538139.08221582,14.731050841681592,13310.945703982248,720,0.09675214867891262,156.07218363013163,0.02045979283566888,18.487424588864233,0.0
CRH-N,compact,Water,20260809,80,0,11.316706817656838,24892891.300663322,22.6742424538299,17223.839664234063,720,0.1253700456961579,185.9393991057575,0.03149200340809709,23.921999533658422,0.0
CRH-N,compact,Water,20260810,80,0,11.330192822780973,25911061.36492099,22.611796174902146,17566.849433567317,720,0.12544472456237102,189.70394099505927,0.03140527246514187,24.398401991065718,0.0
