scene,target_workers,seed,task_id,epsilon,max_iterations,fixed_point_gap,iterations,converged,cap_hit,reference_iterations,reference_converged
Climate,27,20260808,59,1e-12,2,1.969078921778476e-06,2,False,True,7,True
Climate,27,20260808,59,1e-12,5,2.729855751124255e-11,5,False,True,7,True
Climate,27,20260808,59,1e-12,50,0.0,7,True,False,7,True
Climate,27,20260808,60,0.001,2,0.00013503717437832202,1,True,False,21,True
Climate,27,20260808,60,0.001,5,0.00013503717437832202,1,True,False,21,True
Climate,27,20260808,60,0.001,50,0.00013503717437832202,1,True,False,21,True
Climate,27,20260808,60,1e-05,2,4.873903847702227e-05,2,False,True,21,True
Climate,27,20260808,60,1e-05,5,2.642555254878545e-06,5,True,False,21,True
Climate,27,20260808,60,1e-05,50,2.642555254878545e-06,5,True,False,21,True
Climate,27,20260808,60,1e-12,2,4.873903847702227e-05,2,False,True,21,True
Climate,27,20260808,60,1e-12,5,2.642555254878545e-06,5,False,True,21,True
Climate,27,20260808,60,1e-12,50,0.0,21,True,False,21,True
Climate,27,20260808,61,0.001,2,9.739359759710827e-05,1,True,False,17,True
Climate,27,20260808,61,0.001,5,9.739359759710827e-05,1,True,False,17,True
Climate,27,20260808,61,0.001,50,9.739359759710827e-05,1,True,False,17,True
Climate,27,20260808,61,1e-05,2,2.3578165293226677e-05,2,False,True,17,True
Climate,27,20260808,61,1e-05,5,1.561547984296154e-06,4,True,False,17,True
Climate,27,20260808,61,1e-05,50,1.561547984296154e-06,4,True,False,17,True
Climate,27,20260808,61,1e-12,2,2.3578165293226677e-05,2,False,True,17,True
Climate,27,20260808,61,1e-12,5,4.3697642011209456e-07,5,False,True,17,True
Climate,27,20260808,61,1e-12,50,0.0,17,True,False,17,True
Climate,27,20260808,62,0.001,2,4.992718344608698e-06,2,True,False,8,True
Climate,27,20260808,62,0.001,5,4.992718344608698e-06,2,True,False,8,True
Climate,27,20260808,62,0.001,50,4.992718344608698e-06,2,True,False,8,True
Climate,27,20260808,62,1e-05,2,4.992718344608698e-06,2,False,True,8,True
Climate,27,20260808,62,1e-05,5,1.9289910267208352e-07,3,True,False,8,True
Climate,27,20260808,62,1e-05,50,1.9289910267208352e-07,3,True,False,8,True
Climate,27,20260808,62,1e-12,2,4.992718344608698e-06,2,False,True,8,True
Climate,27,20260808,62,1e-12,5,2.893042238942895e-10,5,False,True,8,True
Climate,27,20260808,62,1e-12,50,0.0,8,True,False,8,True
Climate,27,20260808,63,0.001,2,0.0003100592370060823,1,True,False,24,True
Climate,27,20260808,63,0.001,5,0.0003100592370060823,1,True,False,24,True
Climate,27,20260808,63,0.001,50,0.0003100592370060823,1,True,False,24,True
Climate,27,20260808,63,1e-05,2,0.00014165029678373124,2,False,True,24,True
Climate,27,20260808,63,1e-05,5,1.0941430963753905e-05,5,False,True,24,True
Climate,27,20260808,63,1e-05,50,4.562048410934888e-06,6,True,False,24,True
Climate,27,20260808,63,1e-12,2,0.00014165029678373124,2,False,True,24,True
Climate,27,20260808,63,1e-12,5,1.0941430963753905e-05,5,False,True,24,True
Climate,27,20260808,63,1e-12,50,0.0,24,True,False,24,True
Climate,27,20260808,64,0.001,2,4.594485187570424e-05,1,True,False,12,True
Climate,27,20260808,64,0.001,5,4.594485187570424e-05,1,True,False,12,True
Climate,27,20260808,64,0.001,50,4.594485187570424e-05,1,True,False,12,True
Climate,27,20260808,64,1e-05,2,6.881898893153253e-06,2,False,True,12,True
Climate,27,20260808,64,1e-05,5,1.1366351809689839e-06,3,True,False,12,True
Climate,27,20260808,64,1e-05,50,1.1366351809689839e-06,3,True,False,12,True
Climate,27,20260808,64,1e-12,2,6.881898893153253e-06,2,False,True,12,True
Climate,27,20260808,64,1e-12,5,3.2534687686250314e-08,5,False,True,12,True
Climate,27,20260808,64,1e-12,50,0.0,12,True,False,12,True
Climate,27,20260808,65,0.001,2,7.424024396952425e-05,1,True,False,20,True
Climate,27,20260808,65,0.001,5,7.424024396952425e-05,1,True,False,20,True
Climate,27,20260808,65,0.001,50,7.424024396952425e-05,1,True,False,20,True
Climate,27,20260808,65,1e-05,2,2.374555928406425e-05,2,False,True,20,True
Climate,27,20260808,65,1e-05,5,2.8615125099587507e-06,4,True,False,20,True
Climate,27,20260808,65,1e-05,50,2.8615125099587507e-06,4,True,False,20,True
Climate,27,20260808,65,1e-12,2,2.374555928406425e-05,2,False,True,20,True
Climate,27,20260808,65,1e-12,5,1.0267178694830135e-06,5,False,True,20,True
Climate,27,20260808,65,1e-12,50,0.0,20,True,False,20,True
Climate,27,20260808,66,0.001,2,9.294281723332671e-05,1,True,False,17,True
Climate,27,20260808,66,0.001,5,9.294281723332671e-05,1,True,False,17,True
Climate,27,20260808,66,0.001,50,9.294281723332671e-05,1,True,False,17,True
Climate,27,20260808,66,1e-05,2,2.697785116638332e-05,2,False,True,17,True
Climate,27,20260808,66,1e-05,5,2.26313845292658e-06,4,True,False,17,True
Climate,27,20260808,66,1e-05,50,2.26313845292658e-06,4,True,False,17,True
Climate,27,20260808,66,1e-12,2,2.697785116638332e-05,2,False,True,17,True
Climate,27,20260808,66,1e-12,5,6.552933461654841e-07,5,False,True,17,True
Climate,27,20260808,66,1e-12,50,0.0,17,True,False,17,True
Climate,27,20260808,67,0.001,2,5.025719921894657e-06,2,True,False,9,True
Climate,27,20260808,67,0.001,5,5.025719921894657e-06,2,True,False,9,True
Climate,27,20260808,67,0.001,50,5.025719921894657e-06,2,True,False,9,True
Climate,27,20260808,67,1e-05,2,5.025719921894657e-06,2,False,True,9,True
Climate,27,20260808,67,1e-05,5,2.2700767907550152e-07,3,True,False,9,True
Climate,27,20260808,67,1e-05,50,2.2700767907550152e-07,3,True,False,9,True
Climate,27,20260808,67,1e-12,2,5.025719921894657e-06,2,False,True,9,True
Climate,27,20260808,67,1e-12,5,6.98780326725147e-10,5,False,True,9,True
Climate,27,20260808,67,1e-12,50,0.0,9,True,False,9,True
Climate,27,20260808,68,0.001,2,0.00017721765880885428,1,True,False,22,True
Climate,27,20260808,68,0.001,5,0.00017721765880885428,1,True,False,22,True
Climate,27,20260808,68,0.001,50,0.00017721765880885428,1,True,False,22,True
Climate,27,20260808,68,1e-05,2,6.94056021674855e-05,2,False,True,22,True
Climate,27,20260808,68,1e-05,5,4.083622651741185e-06,5,True,False,22,True
Climate,27,20260808,68,1e-05,50,4.083622651741185e-06,5,True,False,22,True
Climate,27,20260808,68,1e-12,2,6.94056021674855e-05,2,False,True,22,True
Climate,27,20260808,68,1e-12,5,4.083622651741185e-06,5,False,True,22,True
Climate,27,20260808,68,1e-12,50,0.0,22,True,False,22,True
Climate,27,20260808,69,0.001,2,1.447071137258138e-05,1,True,False,19,True
Climate,27,20260808,69,0.001,5,1.447071137258138e-05,1,True,False,19,True
Climate,27,20260808,69,0.001,50,1.447071137258138e-05,1,True,False,19,True
Climate,27,20260808,69,1e-05,2,2.903062429739528e-06,2,False,True,19,True
Climate,27,20260808,69,1e-05,5,8.361306510903329e-07,3,True,False,19,True
Climate,27,20260808,69,1e-05,50,8.361306510903329e-07,3,True,False,19,True
Climate,27,20260808,69,1e-12,2,2.903062429739528e-06,2,False,True,19,True
Climate,27,20260808,69,1e-12,5,1.210974999744427e-07,5,False,True,19,True
Climate,27,20260808,69,1e-12,50,0.0,19,True,False,19,True
Climate,27,20260808,70,0.001,2,1.736215896578997e-05,1,True,False,19,True
Climate,27,20260808,70,0.001,5,1.736215896578997e-05,1,True,False,19,True
Climate,27,20260808,70,0.001,50,1.736215896578997e-05,1,True,False,19,True
Climate,27,20260808,70,1e-05,2,6.543824933228314e-06,2,False,True,19,True
Climate,27,20260808,70,1e-05,5,2.4790114880201226e-06,3,True,False,19,True
Climate,27,20260808,70,1e-05,50,2.4790114880201226e-06,3,True,False,19,True
Climate,27,20260808,70,1e-12,2,6.543824933228314e-06,2,False,True,19,True
Climate,27,20260808,70,1e-12,5,3.573192294328539e-07,5,False,True,19,True
Climate,27,20260808,70,1e-12,50,0.0,19,True,False,19,True
Climate,27,20260808,71,0.001,2,8.412885868724891e-05,1,True,False,18,True
Climate,27,20260808,71,0.001,5,8.412885868724891e-05,1,True,False,18,True
Climate,27,20260808,71,0.001,50,8.412885868724891e-05,1,True,False,18,True
Climate,27,20260808,71,1e-05,2,2.3187688161425203e-05,2,False,True,18,True
Climate,27,20260808,71,1e-05,5,2.0229939925733923e-06,4,True,False,18,True
Climate,27,20260808,71,1e-05,50,2.0229939925733923e-06,4,True,False,18,True
Climate,27,20260808,71,1e-12,2,2.3187688161425203e-05,2,False,True,18,True
Climate,27,20260808,71,1e-12,5,6.199327293207235e-07,5,False,True,18,True
Climate,27,20260808,71,1e-12,50,0.0,18,True,False,18,True
Climate,27,20260808,72,0.001,2,6.520947331900312e-05,1,True,False,22,True
Climate,27,20260808,72,0.001,5,6.520947331900312e-05,1,True,False,22,True
Climate,27,20260808,72,0.001,50,6.520947331900312e-05,1,True,False,22,True
Climate,27,20260808,72,1e-05,2,1.553087268477664e-05,2,False,True,22,True
Climate,27,20260808,72,1e-05,5,2.3130677171747116e-06,4,True,False,22,True
Climate,27,20260808,72,1e-05,50,2.3130677171747116e-06,4,True,False,22,True
Climate,27,20260808,72,1e-12,2,1.553087268477664e-05,2,False,True,22,True
Climate,27,20260808,72,1e-12,5,9.809010682683462e-07,5,False,True,22,True
Climate,27,20260808,72,1e-12,50,0.0,22,True,False,22,True
Climate,27,20260808,73,0.001,2,8.939594282506348e-05,1,True,False,19,True
Climate,27,20260808,73,0.001,5,8.939594282506348e-05,1,True,False,19,True
Climate,27,20260808,73,0.001,50,8.939594282506348e-05,1,True,False,19,True
Climate,27,20260808,73,1e-05,2,2.9018698398455942e-05,2,False,True,19,True
Climate,27,20260808,73,1e-05,5,3.5058127283834056e-06,4,True,False,19,True
Climate,27,20260808,73,1e-05,50,3.5058127283834056e-06,4,True,False,19,True
Climate,27,20260808,73,1e-12,2,2.9018698398455942e-05,2,False,True,19,True
Climate,27,20260808,73,1e-12,5,1.2267724592635513e-06,5,False,True,19,True
Climate,27,20260808,73,1e-12,50,0.0,19,True,False,19,True
Climate,27,20260808,74,0.001,2,0.0001288918369330577,1,True,False,23,True
Climate,27,20260808,74,0.001,5,0.0001288918369330577,1,True,False,23,True
Climate,27,20260808,74,0.001,50,0.0001288918369330577,1,True,False,23,True
Climate,27,20260808,74,1e-05,2,5.481179134569689e-05,2,False,True,23,True
Climate,27,20260808,74,1e-05,5,4.11623268182987e-06,5,True,False,23,True
Climate,27,20260808,74,1e-05,50,4.11623268182987e-06,5,True,False,23,True
Climate,27,20260808,74,1e-12,2,5.481179134569689e-05,2,False,True,23,True
Climate,27,20260808,74,1e-12,5,4.11623268182987e-06,5,False,True,23,True
Climate,27,20260808,74,1e-12,50,0.0,23,True,False,23,True
Climate,27,20260808,75,0.001,2,7.72231692873334e-05,1,True,False,17,True
Climate,27,20260808,75,0.001,5,7.72231692873334e-05,1,True,False,17,True
Climate,27,20260808,75,0.001,50,7.72231692873334e-05,1,True,False,17,True
Climate,27,20260808,75,1e-05,2,1.946166157076002e-05,2,False,True,17,True
Climate,27,20260808,75,1e-05,5,1.296401541467905e-06,4,True,False,17,True
Climate,27,20260808,75,1e-05,50,1.296401541467905e-06,4,True,False,17,True
Climate,27,20260808,75,1e-12,2,1.946166157076002e-05,2,False,True,17,True
Climate,27,20260808,75,1e-12,5,3.4778602127312327e-07,5,False,True,17,True
Climate,27,20260808,75,1e-12,50,0.0,17,True,False,17,True
Climate,27,20260808,76,0.001,2,0.0001428779760955424,1,True,False,18,True
Climate,27,20260808,76,0.001,5,0.0001428779760955424,1,True,False,18,True
Climate,27,20260808,76,0.001,50,0.0001428779760955424,1,True,False,18,True
Climate,27,20260808,76,1e-05,2,4.319394659306856e-05,2,False,True,18,True
Climate,27,20260808,76,1e-05,5,3.8652034433722716e-06,4,True,False,18,True
Climate,27,20260808,76,1e-05,50,3.8652034433722716e-06,4,True,False,18,True
Climate,27,20260808,76,1e-12,2,4.319394659306856e-05,2,False,True,18,True
Climate,27,20260808,76,1e-12,5,1.156944619758943e-06,5,False,True,18,True
Climate,27,20260808,76,1e-12,50,0.0,18,True,False,18,True
Climate,27,20260808,77,0.001,2,2.8931099728980365e-05,1,True,False,18,True
Climate,27,20260808,77,0.001,5,2.8931099728980365e-05,1,True,False,18,True
Climate,27,20260808,77,0.001,50,2.8931099728980365e-05,1,True,False,18,True
Climate,27,20260808,77,1e-05,2,9.740561872386381e-06,2,False,True,18,True
Climate,27,20260808,77,1e-05,5,3.30537959461874e-06,3,True,False,18,True
Climate,27,20260808,77,1e-05,50,3.30537959461874e-06,3,True,False,18,True
Climate,27,20260808,77,1e-12,2,9.740561872386381e-06,2,False,True,18,True
Climate,27,20260808,77,1e-12,5,3.8079834413369705e-07,5,False,True,18,True
Climate,27,20260808,77,1e-12,50,0.0,18,True,False,18,True
Climate,27,20260808,78,0.001,2,8.547627021946054e-05,1,True,False,19,True
Climate,27,20260808,78,0.001,5,8.547627021946054e-05,1,True,False,19,True
Climate,27,20260808,78,0.001,50,8.547627021946054e-05,1,True,False,19,True
Climate,27,20260808,78,1e-05,2,2.7962543204159e-05,2,False,True,19,True
Climate,27,20260808,78,1e-05,5,3.0170848047463413e-06,4,True,False,19,True
Climate,27,20260808,78,1e-05,50,3.0170848047463413e-06,4,True,False,19,True
Climate,27,20260808,78,1e-12,2,2.7962543204159e-05,2,False,True,19,True
Climate,27,20260808,78,1e-12,5,9.96294757503799e-07,5,False,True,19,True
Climate,27,20260808,78,1e-12,50,0.0,19,True,False,19,True
Climate,27,20260808,79,0.001,2,5.777049492795099e-05,1,True,False,16,True
Climate,27,20260808,79,0.001,5,5.777049492795099e-05,1,True,False,16,True
Climate,27,20260808,79,0.001,50,5.777049492795099e-05,1,True,False,16,True
Climate,27,20260808,79,1e-05,2,1.1903270383461554e-05,2,False,True,16,True
Climate,27,20260808,79,1e-05,5,2.4381571090083182e-06,3,True,False,16,True
Climate,27,20260808,79,1e-05,50,2.4381571090083182e-06,3,True,False,16,True
Climate,27,20260808,79,1e-12,2,1.1903270383461554e-05,2,False,True,16,True
Climate,27,20260808,79,1e-12,5,1.0657861553106855e-07,5,False,True,16,True
Climate,27,20260808,79,1e-12,50,0.0,16,True,False,16,True
Climate,27,20260808,80,0.001,2,6.109971132209279e-05,1,True,False,17,True
Climate,27,20260808,80,0.001,5,6.109971132209279e-05,1,True,False,17,True
Climate,27,20260808,80,0.001,50,6.109971132209279e-05,1,True,False,17,True
Climate,27,20260808,80,1e-05,2,1.124281253863436e-05,2,False,True,17,True
Climate,27,20260808,80,1e-05,5,2.1015307963576627e-06,3,True,False,17,True
Climate,27,20260808,80,1e-05,50,2.1015307963576627e-06,3,True,False,17,True
Climate,27,20260808,80,1e-12,2,1.124281253863436e-05,2,False,True,17,True
Climate,27,20260808,80,1e-12,5,9.665315803168805e-08,5,False,True,17,True
Climate,27,20260808,80,1e-12,50,0.0,17,True,False,17,True
Climate,27,20260808,81,0.001,2,7.564593518501309e-05,1,True,False,17,True
Climate,27,20260808,81,0.001,5,7.564593518501309e-05,1,True,False,17,True
Climate,27,20260808,81,0.001,50,7.564593518501309e-05,1,True,False,17,True
Climate,27,20260808,81,1e-05,2,2.2525793799619043e-05,2,False,True,17,True
Climate,27,20260808,81,1e-05,5,1.9787782534978006e-06,4,True,False,17,True
Climate,27,20260808,81,1e-05,50,1.9787782534978006e-06,4,True,False,17,True
Climate,27,20260808,81,1e-12,2,2.2525793799619043e-05,2,False,True,17,True
Climate,27,20260808,81,1e-12,5,5.85939050635339e-07,5,False,True,17,True
Climate,27,20260808,81,1e-12,50,0.0,17,True,False,17,True
Climate,27,20260808,82,0.001,2,1.5281943690239503e-05,2,True,False,9,True
Climate,27,20260808,82,0.001,5,1.5281943690239503e-05,2,True,False,9,True
Climate,27,20260808,82,0.001,50,1.5281943690239503e-05,2,True,False,9,True
Climate,27,20260808,82,1e-05,2,1.5281943690239503e-05,2,False,True,9,True
Climate,27,20260808,82,1e-05,5,3.9393247546542646e-08,4,True,False,9,True
Climate,27,20260808,82,1e-05,50,3.9393247546542646e-08,4,True,False,9,True
Climate,27,20260808,82,1e-12,2,1.5281943690239503e-05,2,False,True,9,True
Climate,27,20260808,82,1e-12,5,2.002385350640134e-09,5,False,True,9,True
Climate,27,20260808,82,1e-12,50,0.0,9,True,False,9,True
Climate,27,20260808,83,0.001,2,5.229897008896306e-05,1,True,False,21,True
Climate,27,20260808,83,0.001,5,5.229897008896306e-05,1,True,False,21,True
Climate,27,20260808,83,0.001,50,5.229897008896306e-05,1,True,False,21,True
Climate,27,20260808,83,1e-05,2,1.3641442020467161e-05,2,False,True,21,True
Climate,27,20260808,83,1e-05,5,4.569848812265657e-06,3,True,False,21,True
Climate,27,20260808,83,1e-05,50,4.569848812265657e-06,3,True,False,21,True
Climate,27,20260808,83,1e-12,2,1.3641442020467161e-05,2,False,True,21,True
Climate,27,20260808,83,1e-12,5,7.040260801009975e-07,5,False,True,21,True
Climate,27,20260808,83,1e-12,50,0.0,21,True,False,21,True
Climate,27,20260808,84,0.001,2,3.767354354258523e-05,1,True,False,15,True
Climate,27,20260808,84,0.001,5,3.767354354258523e-05,1,True,False,15,True
Climate,27,20260808,84,0.001,50,3.767354354258523e-05,1,True,False,15,True
Climate,27,20260808,84,1e-05,2,8.45731396894817e-06,2,False,True,15,True
Climate,27,20260808,84,1e-05,5,1.897855981541856e-06,3,True,False,15,True
Climate,27,20260808,84,1e-05,50,1.897855981541856e-06,3,True,False,15,True
Climate,27,20260808,84,1e-12,2,8.45731396894817e-06,2,False,True,15,True
Climate,27,20260808,84,1e-12,5,9.732865170925207e-08,5,False,True,15,True
Climate,27,20260808,84,1e-12,50,0.0,15,True,False,15,True
Climate,27,20260808,85,0.001,2,1.4109367510623511e-05,1,True,False,17,True
Climate,27,20260808,85,0.001,5,1.4109367510623511e-05,1,True,False,17,True
Climate,27,20260808,85,0.001,50,1.4109367510623511e-05,1,True,False,17,True
Climate,27,20260808,85,1e-05,2,2.234228189324666e-06,2,False,True,17,True
Climate,27,20260808,85,1e-05,5,6.044252991237561e-07,3,True,False,17,True
Climate,27,20260808,85,1e-05,50,6.044252991237561e-07,3,True,False,17,True
Climate,27,20260808,85,1e-12,2,2.234228189324666e-06,2,False,True,17,True
Climate,27,20260808,85,1e-12,5,7.604707702376015e-08,5,False,True,17,True
Climate,27,20260808,85,1e-12,50,0.0,17,True,False,17,True
Climate,27,20260808,86,0.001,2,0.00029122251984294294,1,True,False,24,True
Climate,27,20260808,86,0.001,5,0.00029122251984294294,1,True,False,24,True
Climate,27,20260808,86,0.001,50,0.00029122251984294294,1,True,False,24,True
Climate,27,20260808,86,1e-05,2,0.00012366777745216503,2,False,True,24,True
Climate,27,20260808,86,1e-05,5,8.477662455662625e-06,5,False,True,24,True
Climate,27,20260808,86,1e-05,50,3.434092602352704e-06,6,True,False,24,True
Climate,27,20260808,86,1e-12,2,0.00012366777745216503,2,False,True,24,True
Climate,27,20260808,86,1e-12,5,8.477662455662625e-06,5,False,True,24,True
Climate,27,20260808,86,1e-12,50,0.0,24,True,False,24,True
Climate,27,20260808,87,0.001,2,8.124100411520197e-05,1,True,False,20,True
Climate,27,20260808,87,0.001,5,8.124100411520197e-05,1,True,False,20,True
Climate,27,20260808,87,0.001,50,8.124100411520197e-05,1,True,False,20,True
Climate,27,20260808,87,1e-05,2,2.7616854709060876e-05,2,False,True,20,True
Climate,27,20260808,87,1e-05,5,3.4160471232970963e-06,4,True,False,20,True
Climate,27,20260808,87,1e-05,50,3.4160471232970963e-06,4,True,False,20,True
Climate,27,20260808,87,1e-12,2,2.7616854709060876e-05,2,False,True,20,True
Climate,27,20260808,87,1e-12,5,1.2044599250606457e-06,5,False,True,20,True
Climate,27,20260808,87,1e-12,50,0.0,20,True,False,20,True
Climate,27,20260808,88,0.001,2,0.00011867484336735155,1,True,False,21,True
Climate,27,20260808,88,0.001,5,0.00011867484336735155,1,True,False,21,True
Climate,27,20260808,88,0.001,50,0.00011867484336735155,1,True,False,21,True
Climate,27,20260808,88,1e-05,2,4.493427967448316e-05,2,False,True,21,True
Climate,27,20260808,88,1e-05,5,2.4021465930449065e-06,5,True,False,21,True
Climate,27,20260808,88,1e-05,50,2.4021465930449065e-06,5,True,False,21,True
Climate,27,20260808,88,1e-12,2,4.493427967448316e-05,2,False,True,21,True
Climate,27,20260808,88,1e-12,5,2.4021465930449065e-06,5,False,True,21,True
Climate,27,20260808,88,1e-12,50,0.0,21,True,False,21,True
Climate,27,20260808,89,0.001,2,0.00013980735477471496,1,True,False,16,True
Climate,27,20260808,89,0.001,5,0.00013980735477471496,1,True,False,16,True
Climate,27,20260808,89,0.001,50,0.00013980735477471496,1,True,False,16,True
Climate,27,20260808,89,1e-05,2,3.6299820119222804e-05,2,False,True,16,True
Climate,27,20260808,89,1e-05,5,2.334129304097776e-06,4,True,False,16,True
Climate,27,20260808,89,1e-05,50,2.334129304097776e-06,4,True,False,16,True
