method,geometry,tau,trial,success,finite,expected_fallback,declared_fallback,angular_available,low_count,retained_count,iterations,converged,max_raw_weight,normalization_error
Full,rank-1,1e-12,24,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,24,False,True,True,False,True,8,19,1,True,0.6930901425377849,0.0
Full,rank-1,1e-12,25,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,25,False,True,True,False,True,6,21,1,True,0.6930610158183043,2.220446049250313e-16
Full,rank-1,1e-12,26,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,26,False,True,True,False,True,7,20,1,True,0.6904586159470616,0.0
Full,rank-1,1e-12,27,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,27,False,True,True,False,True,7,20,1,True,0.6927617288920931,2.220446049250313e-16
Full,rank-1,1e-12,28,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,28,False,True,True,False,True,8,19,1,True,0.6930074476223433,2.220446049250313e-16
Full,rank-1,1e-12,29,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,29,False,True,True,False,True,12,15,1,True,0.6930642532967212,2.220446049250313e-16
Full,rank-1,1e-12,30,True,True,True,True,False,0,27,1,True,0.6931471805599453,4.440892098500626e-16
Unprotected,rank-1,1e-12,30,False,True,True,False,True,9,18,1,True,0.6886663261726281,2.220446049250313e-16
Full,rank-1,1e-12,31,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,31,False,True,True,False,True,7,20,1,True,0.686479913748067,0.0
Full,rank-1,1e-12,32,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,32,False,True,True,False,True,9,18,1,True,0.6931098008421225,0.0
Full,rank-1,1e-12,33,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,33,False,True,True,False,True,9,18,1,True,0.6903315964834833,0.0
Full,rank-1,1e-12,34,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,34,False,True,True,False,True,6,21,1,True,0.6926749066500335,2.220446049250313e-16
Full,rank-1,1e-12,35,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,35,False,True,True,False,True,9,18,1,True,0.6930609246376215,0.0
Full,rank-1,1e-12,36,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,36,False,True,True,False,True,7,20,1,True,0.6916422170601477,2.220446049250313e-16
Full,rank-1,1e-12,37,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,37,False,True,True,False,True,7,20,1,True,0.6895828034592073,2.220446049250313e-16
Full,rank-1,1e-12,38,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,38,False,True,True,False,True,10,17,1,True,0.6880526939764473,2.220446049250313e-16
Full,rank-1,1e-12,39,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,39,False,True,True,False,True,7,20,1,True,0.6931169131316369,0.0
Full,rank-1,1e-12,40,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,40,False,True,True,False,True,7,20,1,True,0.6908934754814293,3.3306690738754696e-16
Full,rank-1,1e-12,41,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,41,False,True,True,False,True,10,17,1,True,0.680294228058109,0.0
Full,rank-1,1e-12,42,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,42,False,True,True,False,True,9,18,1,True,0.693147175731091,0.0
Full,rank-1,1e-12,43,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,43,False,True,True,False,True,9,18,1,True,0.6931287024078822,2.220446049250313e-16
Full,rank-1,1e-12,44,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,44,False,True,True,False,True,5,22,1,True,0.6925787877600909,2.220446049250313e-16
Full,rank-1,1e-12,45,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,45,False,True,True,False,True,9,18,1,True,0.6930336807941477,1.1102230246251565e-16
Full,rank-1,1e-12,46,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,46,False,True,True,False,True,6,21,1,True,0.6931466326680902,0.0
Full,rank-1,1e-12,47,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,47,False,True,True,False,True,7,20,1,True,0.6823551630483755,1.1102230246251565e-16
Full,rank-1,1e-12,48,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,48,False,True,True,False,True,9,18,1,True,0.6930966966549368,0.0
Full,rank-1,1e-12,49,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,49,False,True,True,False,True,6,21,1,True,0.693134495212545,2.220446049250313e-16
Full,rank-1,1e-12,50,True,True,True,True,False,0,27,1,True,0.6931471805599453,4.440892098500626e-16
Unprotected,rank-1,1e-12,50,False,True,True,False,True,10,17,1,True,0.6792630619956117,0.0
Full,rank-1,1e-12,51,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,51,False,True,True,False,True,5,22,1,True,0.692728297686212,0.0
Full,rank-1,1e-12,52,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,52,False,True,True,False,True,7,20,1,True,0.6927647440472938,0.0
Full,rank-1,1e-12,53,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,53,False,True,True,False,True,6,21,1,True,0.6881520981710095,2.220446049250313e-16
Full,rank-1,1e-12,54,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,54,False,True,True,False,True,9,18,1,True,0.6928509199389914,1.1102230246251565e-16
Full,rank-1,1e-12,55,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,55,False,True,True,False,True,7,20,1,True,0.6930024344977226,0.0
Full,rank-1,1e-12,56,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,56,False,True,True,False,True,8,19,1,True,0.6920861543192409,2.220446049250313e-16
Full,rank-1,1e-12,57,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,57,False,True,True,False,True,9,18,1,True,0.6930268312066633,1.1102230246251565e-16
Full,rank-1,1e-12,58,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,58,False,True,True,False,True,8,19,1,True,0.6917435510783775,0.0
Full,rank-1,1e-12,59,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,59,False,True,True,False,True,8,19,1,True,0.6913606926071659,1.1102230246251565e-16
Full,rank-1,1e-12,60,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,60,False,True,True,False,True,5,22,1,True,0.689449007002695,4.440892098500626e-16
Full,rank-1,1e-12,61,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,61,False,True,True,False,True,9,18,1,True,0.6897910132299703,0.0
Full,rank-1,1e-12,62,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,62,False,True,True,False,True,9,18,1,True,0.6911533611906311,2.220446049250313e-16
Full,rank-1,1e-12,63,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,63,False,True,True,False,True,10,17,1,True,0.6901188772224822,0.0
Full,rank-1,1e-12,64,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,64,False,True,True,False,True,7,20,1,True,0.693144790375349,0.0
Full,rank-1,1e-12,65,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,65,False,True,True,False,True,11,16,1,True,0.6909511512906934,0.0
Full,rank-1,1e-12,66,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,66,False,True,True,False,True,7,20,1,True,0.6930102700259014,0.0
Full,rank-1,1e-12,67,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,67,False,True,True,False,True,6,21,1,True,0.6926367684894277,1.1102230246251565e-16
Full,rank-1,1e-12,68,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,68,False,True,True,False,True,11,16,1,True,0.6920597624409645,0.0
Full,rank-1,1e-12,69,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,69,False,True,True,False,True,7,20,1,True,0.6915387581719936,2.220446049250313e-16
Full,rank-1,1e-12,70,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,70,False,True,True,False,True,8,19,1,True,0.6925645988065244,0.0
Full,rank-1,1e-12,71,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,71,False,True,True,False,True,6,21,1,True,0.6926007155002613,2.220446049250313e-16
Full,rank-1,1e-12,72,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,72,False,True,True,False,True,10,17,1,True,0.6930250763941352,2.220446049250313e-16
Full,rank-1,1e-12,73,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,73,False,True,True,False,True,8,19,1,True,0.69288104108282,0.0
Full,rank-1,1e-12,74,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,74,False,True,True,False,True,7,20,1,True,0.6930495737347857,0.0
Full,rank-1,1e-12,75,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,75,False,True,True,False,True,9,18,1,True,0.6928521899364284,1.1102230246251565e-16
Full,rank-1,1e-12,76,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,76,False,True,True,False,True,6,21,1,True,0.6908637474602924,2.220446049250313e-16
Full,rank-1,1e-12,77,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,77,False,True,True,False,True,6,21,1,True,0.6905465003253577,1.1102230246251565e-16
Full,rank-1,1e-12,78,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,78,False,True,True,False,True,9,18,1,True,0.6789095112925096,1.1102230246251565e-16
Full,rank-1,1e-12,79,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,79,False,True,True,False,True,11,16,1,True,0.6928578337848752,0.0
Full,rank-1,1e-12,80,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,80,False,True,True,False,True,6,21,1,True,0.6931438447076558,0.0
Full,rank-1,1e-12,81,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,81,False,True,True,False,True,6,21,1,True,0.6925259785919227,1.1102230246251565e-16
Full,rank-1,1e-12,82,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,82,False,True,True,False,True,8,19,1,True,0.6928580222346541,1.1102230246251565e-16
Full,rank-1,1e-12,83,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,83,False,True,True,False,True,7,20,1,True,0.693126381330858,2.220446049250313e-16
Full,rank-1,1e-12,84,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,84,False,True,True,False,True,8,19,1,True,0.6929895275712892,0.0
Full,rank-1,1e-12,85,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,85,False,True,True,False,True,9,18,1,True,0.686317232722841,2.220446049250313e-16
Full,rank-1,1e-12,86,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,86,False,True,True,False,True,7,20,1,True,0.6847405662309559,2.220446049250313e-16
Full,rank-1,1e-12,87,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,87,False,True,True,False,True,8,19,1,True,0.692597447590372,1.1102230246251565e-16
Full,rank-1,1e-12,88,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,88,False,True,True,False,True,6,21,1,True,0.6872282743938307,2.220446049250313e-16
Full,rank-1,1e-12,89,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,89,False,True,True,False,True,8,19,1,True,0.6925671908525635,2.220446049250313e-16
Full,rank-1,1e-12,90,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,90,False,True,True,False,True,9,18,1,True,0.6913128416341962,0.0
Full,rank-1,1e-12,91,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,91,False,True,True,False,True,9,18,1,True,0.6928408113595446,0.0
Full,rank-1,1e-12,92,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,92,False,True,True,False,True,7,20,1,True,0.6926134211681751,2.220446049250313e-16
Full,rank-1,1e-12,93,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,93,False,True,True,False,True,8,19,1,True,0.692232765495263,0.0
Full,rank-1,1e-12,94,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,94,False,True,True,False,True,6,21,1,True,0.693130121234261,0.0
Full,rank-1,1e-12,95,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,95,False,True,True,False,True,9,18,1,True,0.6890441861432229,0.0
Full,rank-1,1e-12,96,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,96,False,True,True,False,True,9,18,1,True,0.6930724145017544,2.220446049250313e-16
Full,rank-1,1e-12,97,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,97,False,True,True,False,True,9,18,1,True,0.6921265922347823,0.0
Full,rank-1,1e-12,98,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,98,False,True,True,False,True,5,22,1,True,0.6929880140091199,3.3306690738754696e-16
Full,rank-1,1e-12,99,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,99,False,True,True,False,True,9,18,1,True,0.6931455890669246,0.0
Full,rank-1,1e-12,100,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,100,False,True,True,False,True,6,21,1,True,0.6917914741304385,2.220446049250313e-16
Full,rank-1,1e-12,101,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,101,False,True,True,False,True,7,20,1,True,0.6867183881065854,0.0
Full,rank-1,1e-12,102,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,102,False,True,True,False,True,7,20,1,True,0.6917240272253671,0.0
Full,rank-1,1e-12,103,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,103,False,True,True,False,True,8,19,1,True,0.6930989675911522,0.0
Full,rank-1,1e-12,104,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,104,False,True,True,False,True,7,20,1,True,0.693146523702527,1.1102230246251565e-16
Full,rank-1,1e-12,105,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,105,False,True,True,False,True,8,19,1,True,0.6922758212457417,2.220446049250313e-16
Full,rank-1,1e-12,106,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,106,False,True,True,False,True,7,20,1,True,0.6925051448562164,0.0
Full,rank-1,1e-12,107,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,107,False,True,True,False,True,8,19,1,True,0.6927398383503965,4.440892098500626e-16
Full,rank-1,1e-12,108,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,108,False,True,True,False,True,7,20,1,True,0.6893562245568,0.0
Full,rank-1,1e-12,109,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,109,False,True,True,False,True,8,19,1,True,0.6913383098520071,0.0
Full,rank-1,1e-12,110,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,110,False,True,True,False,True,7,20,1,True,0.6931267692810628,0.0
Full,rank-1,1e-12,111,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,111,False,True,True,False,True,9,18,1,True,0.6925784484058559,0.0
Full,rank-1,1e-12,112,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,112,False,True,True,False,True,8,19,1,True,0.6889991678461812,2.220446049250313e-16
Full,rank-1,1e-12,113,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,113,False,True,True,False,True,7,20,1,True,0.6919421939885962,0.0
Full,rank-1,1e-12,114,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,114,False,True,True,False,True,5,22,1,True,0.6918401021434886,2.220446049250313e-16
Full,rank-1,1e-12,115,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,115,False,True,True,False,True,7,20,1,True,0.6886358271815806,1.1102230246251565e-16
Full,rank-1,1e-12,116,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,116,False,True,True,False,True,9,18,1,True,0.6928897097316523,1.1102230246251565e-16
Full,rank-1,1e-12,117,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,117,False,True,True,False,True,9,18,1,True,0.6915584058432788,0.0
Full,rank-1,1e-12,118,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,118,False,True,True,False,True,9,18,1,True,0.6908646643487338,2.220446049250313e-16
Full,rank-1,1e-12,119,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,119,False,True,True,False,True,9,18,1,True,0.6867275295898294,0.0
Full,rank-1,1e-12,120,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,120,False,True,True,False,True,5,22,1,True,0.6896335911409889,1.1102230246251565e-16
Full,rank-1,1e-12,121,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,121,False,True,True,False,True,6,21,1,True,0.6931463981472078,2.220446049250313e-16
Full,rank-1,1e-12,122,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,122,False,True,True,False,True,7,20,1,True,0.6931093732834142,0.0
Full,rank-1,1e-12,123,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,123,False,True,True,False,True,7,20,1,True,0.6925020317836774,1.1102230246251565e-16
Full,rank-1,1e-12,124,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,124,False,True,True,False,True,8,19,1,True,0.691967186374789,0.0
Full,rank-1,1e-12,125,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
